InternalId,EpsgNbr,EsriNbr,OracleNbr,MapInfoNbr,OemNbr,Oracle9Nbr,CsMapNbr,CsMapName,CtmxName,AdskName,EpsgName,EsriName,OracleName,MapInfoName,OemName,GeoToolsName,OcrName,OgcName,GeoTiffName,Oracle9Name,LegacyName,CnvrsnName,CnvrsnComment,MaintenanceComment,Quality,UserFlag,RfcnQualifier
100104710,0,104710,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Cass_North,,,,,,,,,,,,,0,0,0
100104711,0,104711,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Cass_South,,,,,,,,,,,,,0,0,0
100104712,0,104712,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Chippewa,,,,,,,,,,,,,0,0,0
100104713,0,104713,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Chisago,,,,,,,,,,,,,0,0,0
100104714,0,104714,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Cook_North,,,,,,,,,,,,,0,0,0
100104715,0,104715,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Cook_South,,,,,,,,,,,,,0,0,0
100104716,0,104716,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Cottonwood,,,,,,,,,,,,,0,0,0
100104717,0,104717,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Crow_Wing,,,,,,,,,,,,,0,0,0
100104718,0,104718,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Dakota,,,,,,,,,,,,,0,0,0
100104719,0,104719,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Dodge,,,,,,,,,,,,,0,0,0
100104720,0,104720,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Douglas,,,,,,,,,,,,,0,0,0
100104721,0,104721,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Faribault,,,,,,,,,,,,,0,0,0
100104722,0,104722,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Fillmore,,,,,,,,,,,,,0,0,0
100104723,0,104723,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Freeborn,,,,,,,,,,,,,0,0,0
100104724,0,104724,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Goodhue,,,,,,,,,,,,,0,0,0
100104725,0,104725,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Grant,,,,,,,,,,,,,0,0,0
100104726,0,104726,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Hennepin,,,,,,,,,,,,,0,0,0
100104727,0,104727,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Houston,,,,,,,,,,,,,0,0,0
100104728,0,104728,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Isanti,,,,,,,,,,,,,0,0,0
100104729,0,104729,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Itasca_North,,,,,,,,,,,,,0,0,0
100104730,0,104730,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Itasca_South,,,,,,,,,,,,,0,0,0
100104731,0,104731,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Jackson,,,,,,,,,,,,,0,0,0
100104732,0,104732,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Kanabec,,,,,,,,,,,,,0,0,0
100104733,0,104733,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Kandiyohi,,,,,,,,,,,,,0,0,0
100104734,0,104734,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Kittson,,,,,,,,,,,,,0,0,0
100104735,0,104735,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Koochiching,,,,,,,,,,,,,0,0,0
100104736,0,104736,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Lac_Qui_Parle,,,,,,,,,,,,,0,0,0
100104737,0,104737,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Lake_of_the_Woods_North,,,,,,,,,,,,,0,0,0
100104738,0,104738,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Lake_of_the_Woods_South,,,,,,,,,,,,,0,0,0
100104739,0,104739,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Le_Sueur,,,,,,,,,,,,,0,0,0
100104740,0,104740,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Lincoln,,,,,,,,,,,,,0,0,0
100104741,0,104741,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Lyon,,,,,,,,,,,,,0,0,0
100104742,0,104742,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_McLeod,,,,,,,,,,,,,0,0,0
100104743,0,104743,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Mahnomen,,,,,,,,,,,,,0,0,0
100104744,0,104744,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Marshall,,,,,,,,,,,,,0,0,0
100104745,0,104745,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Martin,,,,,,,,,,,,,0,0,0
100104746,0,104746,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Meeker,,,,,,,,,,,,,0,0,0
100104747,0,104747,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Morrison,,,,,,,,,,,,,0,0,0
100104748,0,104748,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Mower,,,,,,,,,,,,,0,0,0
100104749,0,104749,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Murray,,,,,,,,,,,,,0,0,0
100104750,0,104750,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Nicollet,,,,,,,,,,,,,0,0,0
100104751,0,104751,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Nobles,,,,,,,,,,,,,0,0,0
100104752,0,104752,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Norman,,,,,,,,,,,,,0,0,0
100104753,0,104753,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Olmsted,,,,,,,,,,,,,0,0,0
100104754,0,104754,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Ottertail,,,,,,,,,,,,,0,0,0
100104755,0,104755,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Pennington,,,,,,,,,,,,,0,0,0
100104756,0,104756,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Pine,,,,,,,,,,,,,0,0,0
100104757,0,104757,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Pipestone,,,,,,,,,,,,,0,0,0
100104758,0,104758,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Polk,,,,,,,,,,,,,0,0,0
100104759,0,104759,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Pope,,,,,,,,,,,,,0,0,0
100104760,0,104760,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Ramsey,,,,,,,,,,,,,0,0,0
100104761,0,104761,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Red_Lake,,,,,,,,,,,,,0,0,0
100104762,0,104762,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Redwood,,,,,,,,,,,,,0,0,0
100104763,0,104763,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Renville,,,,,,,,,,,,,0,0,0
100104764,0,104764,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Rice,,,,,,,,,,,,,0,0,0
100104765,0,104765,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Rock,,,,,,,,,,,,,0,0,0
100104766,0,104766,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Roseau,,,,,,,,,,,,,0,0,0
100104767,0,104767,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_St_Louis_North,,,,,,,,,,,,,0,0,0
100104768,0,104768,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_St_Louis_Central,,,,,,,,,,,,,0,0,0
100104769,0,104769,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_St_Louis_South,,,,,,,,,,,,,0,0,0
100104770,0,104770,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Scott,,,,,,,,,,,,,0,0,0
100104771,0,104771,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Sherburne,,,,,,,,,,,,,0,0,0
100104772,0,104772,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Sibley,,,,,,,,,,,,,0,0,0
100104773,0,104773,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Stearns,,,,,,,,,,,,,0,0,0
100104774,0,104774,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Steele,,,,,,,,,,,,,0,0,0
100104775,0,104775,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Stevens,,,,,,,,,,,,,0,0,0
100104776,0,104776,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Swift,,,,,,,,,,,,,0,0,0
100104777,0,104777,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Todd,,,,,,,,,,,,,0,0,0
100104778,0,104778,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Traverse,,,,,,,,,,,,,0,0,0
100104779,0,104779,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Wabasha,,,,,,,,,,,,,0,0,0
100104780,0,104780,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Wadena,,,,,,,,,,,,,0,0,0
100104781,0,104781,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Waseca,,,,,,,,,,,,,0,0,0
100104782,0,104782,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Watonwan,,,,,,,,,,,,,0,0,0
100104783,0,104783,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Winona,,,,,,,,,,,,,0,0,0
100104784,0,104784,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Wright,,,,,,,,,,,,,0,0,0
100104785,0,104785,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Yellow_Medicine,,,,,,,,,,,,,0,0,0
100104800,0,104800,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Adams,,,,,,,,,,,,,0,0,0
100104801,0,104801,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Ashland,,,,,,,,,,,,,0,0,0
100104802,0,104802,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Barron,,,,,,,,,,,,,0,0,0
100104803,0,104803,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Bayfield,,,,,,,,,,,,,0,0,0
100104804,0,104804,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Brown,,,,,,,,,,,,,0,0,0
100104805,0,104805,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Buffalo,,,,,,,,,,,,,0,0,0
100104806,0,104806,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Burnett,,,,,,,,,,,,,0,0,0
100104807,0,104807,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Calumet,,,,,,,,,,,,,0,0,0
100104808,0,104808,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Chippewa,,,,,,,,,,,,,0,0,0
100104809,0,104809,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Clark,,,,,,,,,,,,,0,0,0
100104810,0,104810,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Columbia,,,,,,,,,,,,,0,0,0
100104811,0,104811,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Crawford,,,,,,,,,,,,,0,0,0
100104812,0,104812,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Dane,,,,,,,,,,,,,0,0,0
100104813,0,104813,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Dodge,,,,,,,,,,,,,0,0,0
100104814,0,104814,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Door,,,,,,,,,,,,,0,0,0
100104815,0,104815,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Douglas,,,,,,,,,,,,,0,0,0
100104816,0,104816,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Dunn,,,,,,,,,,,,,0,0,0
100104817,0,104817,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_EauClaire,,,,,,,,,,,,,0,0,0
100104818,0,104818,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Florence,,,,,,,,,,,,,0,0,0
100104819,0,104819,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_FondduLac,,,,,,,,,,,,,0,0,0
100104820,0,104820,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Forest,,,,,,,,,,,,,0,0,0
100104821,0,104821,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Grant,,,,,,,,,,,,,0,0,0
100104822,0,104822,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Green,,,,,,,,,,,,,0,0,0
100104823,0,104823,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_GreenLake,,,,,,,,,,,,,0,0,0
100104824,0,104824,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Iowa,,,,,,,,,,,,,0,0,0
100104825,0,104825,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Iron,,,,,,,,,,,,,0,0,0
100104826,0,104826,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Jackson,,,,,,,,,,,,,0,0,0
100104827,0,104827,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Jefferson,,,,,,,,,,,,,0,0,0
100104828,0,104828,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Juneau,,,,,,,,,,,,,0,0,0
100104829,0,104829,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Kenosha,,,,,,,,,,,,,0,0,0
100104830,0,104830,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Kewaunee,,,,,,,,,,,,,0,0,0
100104831,0,104831,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_LaCrosse,,,,,,,,,,,,,0,0,0
100104832,0,104832,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Lafayette,,,,,,,,,,,,,0,0,0
100104833,0,104833,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Langlade,,,,,,,,,,,,,0,0,0
100104834,0,104834,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Lincoln,,,,,,,,,,,,,0,0,0
100104835,0,104835,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Manitowoc,,,,,,,,,,,,,0,0,0
100104836,0,104836,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Marathon,,,,,,,,,,,,,0,0,0
100104837,0,104837,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Marinette,,,,,,,,,,,,,0,0,0
100104838,0,104838,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Marquette,,,,,,,,,,,,,0,0,0
100104839,0,104839,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Menominee,,,,,,,,,,,,,0,0,0
100104840,0,104840,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Milwaukee,,,,,,,,,,,,,0,0,0
100104841,0,104841,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Monroe,,,,,,,,,,,,,0,0,0
100104842,0,104842,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Oconto,,,,,,,,,,,,,0,0,0
100104843,0,104843,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Oneida,,,,,,,,,,,,,0,0,0
100104844,0,104844,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Outagamie,,,,,,,,,,,,,0,0,0
100104845,0,104845,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Ozaukee,,,,,,,,,,,,,0,0,0
100104846,0,104846,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Pepin,,,,,,,,,,,,,0,0,0
100104847,0,104847,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Pierce,,,,,,,,,,,,,0,0,0
100104848,0,104848,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Polk,,,,,,,,,,,,,0,0,0
100104849,0,104849,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Portage,,,,,,,,,,,,,0,0,0
100104850,0,104850,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Price,,,,,,,,,,,,,0,0,0
100104851,0,104851,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Racine,,,,,,,,,,,,,0,0,0
100104852,0,104852,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Richland,,,,,,,,,,,,,0,0,0
100104853,0,104853,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Rock,,,,,,,,,,,,,0,0,0
100104854,0,104854,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Rusk,,,,,,,,,,,,,0,0,0
100104855,0,104855,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_StCroix,,,,,,,,,,,,,0,0,0
100104856,0,104856,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Sauk,,,,,,,,,,,,,0,0,0
100104857,0,104857,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Sawyer,,,,,,,,,,,,,0,0,0
100104858,0,104858,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Shawano,,,,,,,,,,,,,0,0,0
100104859,0,104859,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Sheboygan,,,,,,,,,,,,,0,0,0
100104860,0,104860,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Taylor,,,,,,,,,,,,,0,0,0
100104861,0,104861,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Trempealeau,,,,,,,,,,,,,0,0,0
100104862,0,104862,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Vernon,,,,,,,,,,,,,0,0,0
100104863,0,104863,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Vilas,,,,,,,,,,,,,0,0,0
100104864,0,104864,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Walworth,,,,,,,,,,,,,0,0,0
100104865,0,104865,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Washburn,,,,,,,,,,,,,0,0,0
100104866,0,104866,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Washington,,,,,,,,,,,,,0,0,0
100104867,0,104867,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Waukesha,,,,,,,,,,,,,0,0,0
