SeqNbr,EpsgNbr,EsriNbr,OracleNbr,MapInfoNbr,OemNbr,Oracle9Nbr,CsMapNbr,CsMapName,CtmxName,AdskName,EpsgName,EsriName,OracleName,MapInfoName,OemName,GeoToolsName,OcrName,OgcName,GeoTiffName,Oracle9Name,LegacyName,CnvrsnName,CnvrsnComment,MaintenanceComment,Quality,UserFlag,RfcnQualifier
24600,6605,0,0,0,0,0,,StKitts55,StKitts55,StKitts1955,St. Kitts 1955,D_St_Kitts_1955,St. Kitts 1955 (EPSG ID 6605),,,St. Kitts 1955,,,,,,,,,0,0,0
24700,6606,0,0,0,0,0,,StLucia55,StLucia55,StLucia1955,St. Lucia 1955,D_St_Lucia_1955,St. Lucia 1955 (EPSG ID 6606),,,St. Lucia 1955,,,,,,,,,0,0,0
24800,6607,0,0,0,0,0,,StVincent45,StVincent45,StVincent1945,St. Vincent 1945,D_St_Vincent_1945,St. Vincent 1945 (EPSG ID 6607),,,St. Vincent 1945,,,,,,,,,0,65536,0
24900,6608,0,0,0,0,0,,NAD27Adj76,NAD27Adj76,,North American Datum 1927 (1976),D_NAD_1927_Definition_1976,North American Datum 1927 (1976) (EPSG ID 6608),,,,,,,,,,"This datum uses an unsupported transformation method.
",,0,0,0
25000,6609,0,0,0,0,0,,NAD27Cgq77,NAD27Cgq77,,North American Datum 1927 (CGQ77),D_NAD_1927_CGQ77,North American Datum 1927 (CGQ77) (EPSG ID 6609),,,,,,,,,,"This datum uses an unsupported transformation method.
",,0,0,0
25100,6610,0,0,0,0,0,,Xian80,Xian80,Xian80,Xian 1980,D_Xian_1980,Xian 1980 (EPSG ID 6610),,,Xian 1980,,,,,,,,,0,0,0
25200,6611,0,0,0,0,0,,HongKong80,HongKong80,HongKong80a,Hong Kong 1980,D_Hong_Kong_1980,Hong Kong 1980 (EPSG ID 6611),,,Hong Kong 1980,,,,,,,,,0,0,0
25300,6612,0,0,0,0,0,,JGD2000,JGD2000,JGD2000,Japanese Geodetic Datum 2000,D_JGD_2000,Japanese Geodetic Datum 2000 (EPSG ID 6612),,,Japanese Geodetic Datum 2000,,,,,,,,,0,0,0
25400,6613,0,0,0,0,0,,Segara,GunungSegara,GunungSegara,Gunung Segara,D_Gunung_Segara,Gunung Segara (EPSG ID 6613),,,Gunung Segara,,,,,,,,,0,0,0
25500,6614,0,0,0,0,0,,QatarNtl95,QatarNtl95,QatarNtl95a,Qatar National Datum 1995,D_QND_1995,Qatar National Datum 1995 (EPSG ID 6614),,,Qatar National Datum 1995,,,,,,,,,0,0,0
25600,6615,0,0,0,0,0,,MADEIRA,PortoSanto1936,MAD_SE,Porto Santo 1936,D_Porto_Santo_1936,Porto Santo 1936 (EPSG ID 6615),,,Porto Santo,,,,Southeast Base,,,,,0,0,0
25700,6616,0,0,0,0,0,,SelvagemGrande,SelvagemGrande,Selvagem,Selvagem Grande,D_Selvagem_Grande_1938,Selvagem Grande (EPSG ID 6616),,,Selvagem Grande,,,,,,,,,0,0,0
25900,6618,0,0,0,0,0,,SA1969|SAD69,,SAD1969|SAD69,South American Datum 1969,D_South_American_1969|D_SAD69,South American Datum 1969 (EPSG ID 6618)|South American Datum 1969 (EPSG ID 6291),,,South American Datum 1969,,,,South American 1969,,,"The ESRI name D_SAD69 given here is not an actual ESRI nam, a name invented to enable this legacy definition to be converted to, and from, ESRI WKT.",,0,0,0
26000,6619,0,0,0,0,0,,SWEREF99,SWEREF99,SWEREF99,SWEREF99,D_SWEREF99,SWEREF99 (EPSG ID 6619),,,,,,,,,,,,0,0,0
26100,6620,0,0,0,0,0,,Point58,Point58,Point1958,Point 58,D_Point_58,Point 58 (EPSG ID 6620),,,,,,,,,,,,0,0,0
26200,6621,0,0,0,0,0,,FortMarigot,FortMarigot,FortMarigot_1,Fort Marigot,D_Fort_Marigot,Fort Marigot (EPSG ID 6621),,,,,,,,,,,,0,0,0
26300,6622,0,0,0,0,0,,StAnne,StAnne,Guadeloupe48,Guadeloupe 1948,D_Sainte_Anne,Sainte Anne (EPSG ID 6622),,,,,,,,,,,,0,0,0
26400,6623,0,0,0,0,0,,CSG67,CSG67,CSG1967,Centre Spatial Guyanais 1967,D_CSG_1967,Centre Spatial Guyanais 1967 (EPSG ID 6623),,,,,,,,,,,,0,0,0
26500,6624,0,0,0,0,0,,Guyane95,Guyane95,Guyane95a,Reseau Geodesique Francais Guyane 1995,D_RGFG_1995,Reseau Geodesique Francais Guyane 1995 (EPSG ID 6624),,,,,,,,,,,,0,0,0
26600,6625,0,0,0,0,0,,FortDesaix,FortDesaix,Martinique38,Martinique 1938,D_Fort_Desaix,Fort Desaix (EPSG ID 6625),,,,,,,,,,,,0,0,0
26700,6626,0,0,0,0,0,,REUNION,Reunion,REUNION-ALT,Reunion 1947,D_Reunion,Piton des Neiges (EPSG ID 6626),,,,,,,Reunion,,,,,0,0,0
26800,6627,0,0,0,0,0,,Reunion92,Reunion92,Reunion92,Reseau Geodesique de la Reunion 1992,D_RGR_1992,Reseau Geodesique de la Reunion 1992 (EPSG ID 6627),,,,,,,,,,,,0,0,0
26900,6628,0,0,0,0,0,,Tahiti,Tahiti,Tahiti52,Tahiti 52,D_Tahiti,Tahiti (EPSG ID 6628),,,,,,,,,,,,0,0,0
27000,6629,0,0,0,0,0,,Tahaa,Tahaa,Tahaa54,Tahaa 54,D_Tahaa,Tahaa (EPSG ID 6629),,,,,,,,,,,,0,0,0
27100,6630,0,0,0,0,0,,IGN72NukuHiva|IGN72/NH,IGN72NukuHiva,IGN72/NukuHiva|IGN72/NH,IGN72 Nuku Hiva,D_IGN72_Nuku_Hiva,IGN72 Nuku Hiva (EPSG ID 6630),,,,,,,,,,,,0,65536,0
27200,6631,0,0,0,0,0,,K01949,K0/49,K0/1949,K0 1949,D_K0_1949,K0 1949 (EPSG ID 6631),,,,,,,,,,,,0,0,0
27300,6632,0,0,0,0,0,,Combani50,Combani50,Combani1950,Combani 1950,D_Combani_1950,Combani 1950 (EPSG ID 6632),,,,,,,,,,,,0,0,0
27400,6633,0,0,0,0,0,,IGN56Lifou,IGN56Lifou,IGN56/Lifou,IGN56 Lifou,D_IGN56_Lifou,IGN56 Lifou (EPSG ID 6633),,,,,,,,,,,,0,0,0
27500,6634,0,0,0,0,0,,IGN72GrandeTerre,IGN72/GrandeTerre,IGN72/GrandeTerre,IGN72 Grande Terre,D_IGN72_Grande_Terre,IGN72 Grande Terre (EPSG ID 6634),,,,,,,,,,,,0,0,0
27700,6636,0,0,0,0,0,,Petrels72,Petrels72,Petrels1972,Petrels 1972,D_Petrels_1972,Petrels 1972 (EPSG ID 6636),,,,,,,,,,,,0,0,0
27800,6637,0,0,0,0,0,,Perroud50,Perroud50,Perroud1950,Pointe Geologie Perroud 1950,D_Pointe_Geologie_Perroud_1950,Pointe Geologie Perroud 1950 (EPSG ID 6637),,,,,,,,,,,,0,0,0
27900,6638,0,0,0,0,0,,Miquelon50,Miquelon50,Miquelon1950,Saint Pierre et Miquelon 1950,D_Saint_Pierre_et_Miquelon_1950,Saint Pierre et Miquelon 1950 (EPSG ID 6638),,,,,,,,,,,,0,0,0
28000,6639,0,0,0,0,0,,MOP78,MOP78,MOP1978a,MOP78,D_MOP78,MOP78 (EPSG ID 6639),,,,,,,,,,,,0,0,0
28100,6640,0,0,0,0,0,,Antilles91,Antilles91,Antilles91,,D_RRAF_1991,Reseau de Reference des Antilles Francaises 1991 (EPSG ID 6640),,,,,,,,,,,,0,0,0
28110,1047,0,0,0,0,0,,,,Antilles91/1,Reseau de Reference des Antilles Francaises 1991,,,,,,,,,,,,,,0,0,0
28200,6641,0,0,0,0,0,,IGN53/Mare,IGN53/Mare,IGN53/Mare,IGN53 Mare,D_IGN53_Mare,IGN53 Mare (EPSG ID 6641),,,,,,,,,,,,0,65536,0
28300,6642,0,0,0,0,0,,ST84IleDesPins,ST84IleDesPins,ST84IleDesPins/a,ST84 Ile des Pins,D_ST84_Ile_des_Pins,ST84 Ile des Pins (EPSG ID 6642),,,,,,,,,,,,0,0,0
28400,6643,0,0,0,0,0,,ST71Belep,ST71Belep,ST71Belep/a,ST71 Belep,D_ST71_Belep,ST71 Belep (EPSG ID 6643),,,,,,,,,,,,0,0,0
28500,6644,0,0,0,0,0,,NEA74Noumea,NEA74Noumea,Noumea74,NEA74 Noumea,D_NEA74_Noumea,NEA74 Noumea (EPSG ID 6644),,,,,,,,,,,,0,0,0
28600,6645,0,0,0,0,0,,Caledonie91,Caledonie91,Caledonie91,Reseau Geodesique Nouvelle Caledonie 1991,D_RGNC_1991,Reseau Geodesique Nouvelle Caledonie 1991 (EPSG ID 6645),,,,,,,,,,,,0,0,0
28700,6646,0,0,0,0,0,,GrandComoros,GrandComoros,,Grand Comoros,D_Grand_Comoros,Grand Comoros (EPSG ID 6646),,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
28800,6647,0,0,0,0,0,,,ITRF1988,,IERS Terrestrial Reference Frame 1988,D_ITRF_1988,,,,,,,,,,,"Couldn't locate a geographic reference to this datum, thus no transformation definition could be obtained",,0,0,0
28900,6648,0,0,0,0,0,,,ITRF1989,,IERS Terrestrial Reference Frame 1989,D_ITRF_1989,,,,,,,,,,,"Couldn't locate a geographic reference to this datum, thus no transformation definition could be obtained",,0,0,0
29000,6649,0,0,0,0,0,,,ITRF1990,,IERS Terrestrial Reference Frame 1990,D_ITRF_1990,,,,,,,,,,,"Couldn't locate a geographic reference to this datum, thus no transformation definition could be obtained",,0,0,0
29100,6650,0,0,0,0,0,,,ITRF1991,,IERS Terrestrial Reference Frame 1991,D_ITRF_1991,,,,,,,,,,,"Couldn't locate a geographic reference to this datum, thus no transformation definition could be obtaine.",,0,0,0
29200,6651,0,0,0,0,0,,,ITRF1992,,IERS Terrestrial Reference Frame 1992,D_ITRF_1992,,,,,,,,,,,"Couldn't locate a geographic reference to this datum, thus no transformation definition could be obtained",,0,0,0
29300,6652,0,0,0,0,0,,,ITRF1993,,IERS Terrestrial Reference Frame 1993,D_ITRF_1993,,,,,,,,,,,"Couldn't locate a geographic reference to this datum, thus no transformation definition could be obtained",,0,0,0
29400,6653,0,0,0,0,0,,,ITRF1994,ITRF94,International Terrestrial Reference Frame 1994,D_ITRF_1994,,,,,,,,,,,"Couldn't locate a geographic reference to this datum, thus no transformation definition could be obtained",,0,0,0
29500,6654,0,0,0,0,0,,,ITRF1996,,International Terrestrial Reference Frame 1996,D_ITRF_1996,,,,,,,,,,,"Couldn't locate a geographic reference to this datum, thus no transformation definition could be obtained",,0,0,0
29600,6655,0,0,0,0,0,,,ITRF1997,,International Terrestrial Reference Frame 1997,D_ITRF_1997,,,,,,,,,,,"Couldn't locate a geographic reference to this datum, thus no transformation definition could be obtained",,0,0,0
29700,6656,0,0,0,0,0,,,ITRF2000,,International Terrestrial Reference Frame 2000,D_ITRF_2000,,,,,,,,,,,"Couldn't locate a geographic reference to this datum, thus no transformation definition could be obtained",,0,0,0
29800,6657,0,0,0,0,0,,Reykjavik,Reykjavik,Reykjavik,Reykjavik 1900,D_Reykjavik_1900,Reykjavik 1900 (EPSG ID 6657),,,,,,,,,,,,0,0,0
29900,6658,0,0,0,0,0,,HJORSEY,Hjorsey55,HJORSEY,Hjorsey 1955,D_Hjorsey_1955,Hjorsey 1955 (EPSG ID 6658),,,,,,,Hjorsey 1955,,,,,0,0,0
30000,6659,0,0,0,0,0,,ISN93,ISN93,ISN93,Islands Network 1993,D_Islands_Network_1993,Islands Network 1993 (EPSG ID 6659),,,,,,,,,,,,0,0,0
30100,6660,0,0,0,0,0,,Helle1954,Helle1954,Helle1954,Helle 1954,D_Helle_1954,Helle 1954 (EPSG ID 6660),,,,,,,,,,,,0,65536,0
30200,6661,0,0,0,0,0,,Latvia1992,Latvia1992,Latvia1992,Latvia 1992,D_Latvia_1992,Latvia 1992 (EPSG ID 6661),,,,,,,,,,,,0,65536,0
30300,6663,0,0,0,0,0,,PortoSanto1995,PortoSanto1995,PortoSanto95,Porto Santo 1995,D_Porto_Santo_1995,Porto Santo 1995 (EPSG ID 6663),,,,,,,,,,,,0,65536,0
30400,6664,0,0,0,0,0,,AzoresEast95,AzoresOriental1995,AzoresEast1995,Azores Oriental Islands 1995,D_Azores_Oriental_Islands_1995,Azores Oriental Islands 1995 (EPSG ID 6664),,,,,,,,,,,,0,65536,0
30500,6665,0,0,0,0,0,,AzoresCntrl95,AzoresCentral1995,AzoresCntrl1995,Azores Central Islands 1995,D_Azores_Central_Islands_1995,Azores Central Islands 1995 (EPSG ID 6665),,,,,,,,,,,,0,65536,0
30600,6666,0,0,0,0,0,,Lisbon1890,Lisbon1890,Lisbon1890_1,Lisbon 1890,D_Lisbon_1890,Lisbon 1890 (EPSG ID 6666),,,,,,,,,,,,0,65536,0
30700,6667,0,0,0,0,0,,IraqKuwait1992,IraqKuwaitBoundary1992,IraqKuwait1992,Iraq-Kuwait Boundary Datum 1992,D_Iraq_Kuwait_Boundary_1992,Iraq-Kuwait Boundary Datum 1992 (EPSG ID 6667),,,,,,,,,,,,0,65536,0
30800,6668,0,0,0,0,0,,EUROP79,ED79,EUROP79,European Datum 1979,D_European_1979,,,,,,,,,,,,,0,0,0
30900,6670,0,0,0,0,0,,IGM1995,IGM1995,IGM1995,Istituto Geografico Militaire 1995,D_IGM_1995,Istituto Geografico Militaire 1995 (EPSG ID 6670),,,,,,,,,,,,0,65536,0
31000,6671,0,0,0,0,0,,Voirol1879,Voirol1879,,Voirol 1879,D_Voirol_1879,Voirol 1879 (EPSG ID 6671),,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
31100,6672,0,0,0,0,0,,CHATHAM,Chatham1971,CHATHAM,Chatham Islands Datum 1971,D_Chatham_Island_1971,,,,,,,,,,,,,0,0,0
31200,6673,0,0,0,0,0,,Chatham1979,Chatham1979,Chatham1979,Chatham Islands Datum 1979,D_Chatham_Islands_1979,,,,,,,,,,,"Coordinate frame transformation converted to 7PARAMATER by conversion program.
",,0,65536,0
31300,6674,0,0,0,0,0,,SIRGAS2000,SIRGAS2000,SIRGAS2000,Sistema de Referencia Geocentrico para las AmericaS 2000,D_SIRGAS_2000,,,,,,,,,,,,,0,65536,0
31400,6675,0,0,0,0,0,,GUAM63,Guam1963,GUAM63,Guam 1963,D_Guam_1963,,,,,,,,Guam 1963,,,,,0,0,0
31500,6676,0,0,0,0,0,,Vientiane1982,Vientiane1982,,Vientiane 1982,D_Vientiane_1982,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
31600,6677,0,0,0,0,0,,Lao1993,Lao1993,,Lao 1993,D_Lao_1993,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
31700,6678,0,0,0,0,0,,Lao1997,Lao1997,Lao97,Lao National Datum 1997,D_Lao_National_Datum_1997,,,,,,,,,,,,,0,65536,0
31800,6679,0,0,0,0,0,,Jouik1961,Jouik1961,Jouik61,Jouik 1961,D_Jouik_1961,,,,,,,,,,,,,0,65536,0
31900,6680,0,0,0,0,0,,Nouakchott1965,Nouakchott1965,Nouakchott65,Nouakchott 1965,D_Nouakchott_1965,,,,,,,,,,,,,0,65536,0
32000,6702,0,0,0,0,0,,Mauritania1999,Mauritania1999,Mauritania1999,Mauritania 1999,D_Mauritania_1999,,,,,,,,,,,,Name duplication cuased by EPSG deprecation.  DeprecationID: 1038 ,0,0,0
32100,6682,0,0,0,0,0,,Gulshan,Gulshan-303,Gulshan303,Gulshan 303,D_Gulshan_303,,,,,,,,,,,,,0,65536,0
32200,6683,0,0,0,0,0,,PRS92,PRS92,PRS92/02,Philippine Reference System 1992,,,,,,,,,,,,"Coordinate frame transformation converted to 7PARAMATER by conversion program.
",,0,65536,0
32300,6684,0,0,0,0,0,,Gan1970,Gan1970,Gan70,Gan 1970,D_Gan_1970,,,,,,,,,,,,,0,65536,0
32400,6685,0,0,0,0,0,,Gandajika,Gandajika,,Gandajika,,,,,,,,,,,,,,0,0,0
32500,6686,0,0,0,0,0,,MAGNA,MAGNA,MAGNA,Marco Geocentrico Nacional de Referencia,D_MAGNA,,,,,,,,,,,,,0,65536,0
32600,6687,0,0,0,0,0,,RGP-Francaise,RGP-Francaise,RGP-Francaise,Reseau Geodesique de la Polynesie Francaise,,,,,,,,,,,,"Coordinate frame transformation converted to 7PARAMATER by conversion program.
",,0,65536,0
32700,6688,0,0,0,0,0,,FatuIva/72,FatuIva/72,FatuIva/72,Fatu Iva 72,,,,,,,,,,,,"Coordinate frame transformation converted to 7PARAMATER by conversion program.
",,0,65536,0
32800,6689,0,0,0,0,0,,IGN63/Hiva Oa,IGN63/Hiva Oa,IGN63/Hiva Oa,IGN63 Hiva Oa,,,,,,,,,,,,"Coordinate frame transformation converted to 7PARAMATER by conversion program.
",,0,65536,0
32900,6690,0,0,0,0,0,,Tahiti79,Tahiti79,,Tahiti 79,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
33000,6691,0,0,0,0,0,,Moorea87,Moorea87,Moorea87,Moorea 87,,,,,,,,,,,,"Coordinate frame transformation converted to 7PARAMATER by conversion program.
",,0,65536,0
33100,6692,0,0,0,0,0,,Maupiti83,Maupiti83,Maupiti1983,Maupiti 83,,,,,,,,,,,,,,0,65536,0
33200,6693,0,0,0,0,0,,Nakhl-eGhanem,Nakhl-eGhanem,Nakhl-eGhanem,Nakhl-e Ghanem,,,,,,,,,,,,,,0,65536,0
33300,6694,0,0,0,0,0,,PGA1994,PGA1994,,Posiciones Geodesicas Argentinas 1994,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
33400,6695,0,0,0,0,0,,Katanga1955,Katanga1955,,Katanga 1955,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
33500,6696,0,0,0,0,0,,Kasai1953,Kasai1953,,Kasai 1953,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
33600,6697,0,0,0,0,0,,IGC1962/6S,IGC1962/6S,,IGC 1962 Arc of the 6th Parallel South,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
33700,6698,0,0,0,0,0,,KERGUELN,Kergueln,KERGUELN,IGN 1962 Kerguelen,D_Kerguelen_Island_1949,,,,,,,,,,,,,0,0,0
33800,6699,0,0,0,0,0,,LePouce1934,LePouce1934,LePouce34,Le Pouce 1934,,,,,,,,,,,,,,0,65536,0
33900,6700,0,0,0,0,0,,IGNAstro1960,IGNAstro1960,,IGN Astro 1960,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
34000,6701,0,0,0,0,0,,CongoBelge1955,CongoBelge1955,CongoBelge55,Institut Geographique du Congo Belge 1955,,,,,,,,,,,,,,0,65536,0
34200,6703,0,0,0,0,0,,SaoTome1951,SaoTome1951,,Missao Hidrografico Angola y Sao Tome 1951,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
34300,6704,0,0,0,0,0,,Mhast/OnShore,Mhast/OnShore,,Mhast (onshore),,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
34400,6705,0,0,0,0,0,,Mhast/OffShore,Mhast/OffShore,,Mhast (offshore),,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
34500,6706,0,0,0,0,0,,Suez/S-650/TL,Suez/S-650/TL,,Egypt Gulf of Suez S-650 TL,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
34600,6707,0,0,0,0,0,,Tern1961,Tern1961,Tern61,Tern Island 1961,D_Tern_Island_1961,,,,,,,,,,,,,0,65536,0
34700,6708,0,0,0,0,0,,Cocos1965,Cocos1965,CocosIsl1965,Cocos Islands 1965,,,,,,,,,,,,,,0,65536,0
34800,6709,0,0,0,0,0,,IwoJima1945,IwoJima1945,IwoJima45,Iwo Jima 1945,,,,,,,,,,,,,,0,65536,0
34900,6710,0,0,0,0,0,,StHelena1971,StHelena1971,StHelena71,St. Helena 1971,,,,,,,,,,,,,,0,65536,0
35000,6711,0,0,0,0,0,,Marcus1952,Marcus1952,Marcus52,Marcus Island 1952,,,,,,,,,,,,,,0,65536,0
35100,6712,0,0,0,0,0,,ASCENSN,Ascension58,ASCENSN,Ascension Island 1958,D_Ascension_Island_1958,,,,,,,,Ascension Island 1958,,,,,0,0,0
35200,6713,0,0,0,0,0,,Ayabelle,Ayabelle,AyabelleLH,Ayabelle Lighthouse,D_Ayabelle,,,,,,,,,,,,,0,65536,0
35300,6714,0,0,0,0,0,,BELLEVUE,Bellevue/IGN,BELLEVUE,Bellevue,D_Bellevue_IGN,,,,,,,,,,,,,0,0,0
35400,6715,0,0,0,0,0,,CampAreaAstro,CampAreaAstro,CampAreaAstro_1,Camp Area Astro,D_Camp_Area,,,,,,,,,,,,,0,65536,0
35500,6716,0,0,0,0,0,,Phoenix Is1966,PhoenixIsland1966,PhoenixIs66,Phoenix Islands 1966,,,,,,,,,,,,,,0,65536,0
35600,6717,0,0,0,0,0,,CANAVRL,Canaveral,CANAVRL,Cape Canaveral,D_Cape_Canaveral,,,,,,,,Cape Canaveral,,,,,0,0,0
35700,6718,0,0,0,0,0,,Solomon1968,Solomon1968,Solomon68,Solomon 1968,,,,,,,,,,,,,,0,65536,0
35800,6719,0,0,0,0,0,,EASTER,EasterIs67,EASTER,Easter Island 1967,D_Easter_Island_1967,,,,,,,,Easter Island 1967,,,,,0,0,0
35900,6720,0,0,0,0,0,,Fiji1986,Fiji1986,Fiji1986,Fiji Geodetic Datum 1986,,,,,,,,,,,,,,0,65536,0
36000,6721,0,0,0,0,0,,Fiji1956,Fiji1956,Fiji56,Fiji 1956,,,,,,,,,,,,,,0,65536,0
36100,6722,0,0,0,0,0,,SouthGeorgia1968,SouthGeorgia1968,SouthGeorgia68,South Georgia 1968,,,,,,,,,,,,,,0,65536,0
36200,6723,0,0,0,0,0,,GrandCayman1959,GrandCayman1959,GrandCayman59,Grand Cayman 1959,,,,,,,,,,,,,,0,65536,0
36300,6724,0,0,0,0,0,,DiegoGarcia1969,DiegoGarcia1969,DiegoGarcia69,Diego Garcia 1969,,,,,,,,,,,,,,0,65536,0
36400,6725,0,0,0,0,0,,JHNSTN,JohnstonIs61,JHNSTN,Johnston Island 1961,D_Johnston_Island_1961,,,,,,,,Johnston Island 1961,,,,,0,0,0
36500,6726,0,0,0,0,0,,LittleCayman1961,LittleCayman1961,LittleCayman61,Little Cayman 1961,,,,,,,,,,,,,,0,65536,0
36600,6727,0,0,0,0,0,,MIDWAY,MidwayAstro61,MIDWAY,Midway 1961,D_Midway_1961,,,,,,,,Midway Astro 1961,,,,,0,0,0
36700,6728,0,0,0,0,0,,CANARY,PicoDeLasNieves,CANARY,Pico de las Nieves 1984,D_Pico_de_Las_Nieves,,,,,,,,,,,,,0,0,0
36800,6729,0,0,0,0,0,,PITCAIRN,Pitcairn67,PITCAIRN,Pitcairn 1967,D_Pitcairn_1967,,,,,,,,Pitcairn Astro 1967,,,,,0,0,0
36900,6730,0,0,0,0,0,,Santo1965,Santo1965,Santo65,Santo 1965,,,,,,,,,,,,,,0,65536,0
37000,6731,0,0,0,0,0,,VITI,VitiLevu16,VITI,Viti Levu 1916,D_Viti_Levu_1916,,,,,,,,Viti Levu 1916,,,,,0,0,0
37100,6732,0,0,0,0,0,,Marshalls1960,Marshall-Islands1960,Marshalls60,Marshall Islands 1960,,,,,,,,,,,,,,0,65536,0
37200,6733,0,0,0,0,0,,Wake1952,WakeIsland1952,WakeIs1952,Wake Island 1952,D_Wake_Island_1952,,,,,,,,,,,,,0,65536,0
37300,6734,0,0,0,0,0,,TRISTAN,TristanAstro68,TRISTAN,Tristan 1968,D_Tristan_1968,,,,,,,,Tristan Astro 1968,,,,,0,0,0
37400,6735,0,0,0,0,0,,Kusaie1951,Kusaie51,Kusaie51,Kusaie 1951,D_Kusaie_1951,,,,,,,,,,,,,0,65536,0
37500,6736,0,0,0,0,0,,DeceptionIsland,DeceptionIs,DeceptionIsland_1,Deception Island,D_Deception_Island,,,,,,,,,,,,,0,65536,0
37600,6737,0,0,0,0,0,,Korean2000,Korean2000,Korean2000,Geocentric datum of Korea,,,,,,,,,,,,,,0,65536,0
37700,6738,0,0,0,0,0,,HONGKONG,HongKong63,HONGKONG,Hong Kong 1963,D_Hong_Kong_1963,,,,,,,,Hong Kong 1963,,,,,0,0,0
37800,6739,0,0,0,0,0,,HongKong1963/67,HongKong1963/67,HongKong63/1967,Hong Kong 1963(67),,,,,,,,,,,,,,0,65536,0
37900,6740,0,0,0,0,0,,ParametropZemp1990,ParametropZemp1990,ParametropZemp1990,Parametrop Zemp 1990,,,,,,,,,,,,"Coordinate frame transformation converted to 7PARAMATER by conversion program.
",,0,65536,0
38000,6741,0,0,0,0,0,,FD54,FD54,,Faroe Datum 1954,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
38100,6742,0,0,0,0,0,,GDM2000,GDM2000,,Geodetic Datum of Malaysia 2000,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
38200,6743,0,0,0,0,0,,Karbala1979/P,Karbala1979/P,Karbala79/P,Karbala 1979,,,,,,,,,,,,,,0,65536,0
38300,6744,0,0,0,0,0,,Nahrwan1934,Nahrwan1934,,Nahrwan 1934,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
38400,6745,0,0,0,0,0,,Rauenberg83,Rauenberg83,,Rauenberg Datum/83,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
38500,6746,0,0,0,0,0,,Potsdam83,Potsdam83,,Potsdam Datum/83,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
38600,6747,0,0,0,0,0,,GR96,GR1996,GR96,Greenland 1996,,,,,,,,,,,,,,0,65536,0
38700,6748,0,0,0,0,0,,VanuaLv15,VanuaLevu1915,VanuaLv1915,Vanua Levu 1915,,,,,,,,,,,,,,0,65536,0
38800,6749,0,0,0,0,0,,RGN/91-93,RGN-Caledonie/91-93,RGN/91-93,Reseau Geodesique de Nouvelle Caledonie 91-93,,,,,,,,,,,,,,0,65536,0
38900,6750,0,0,0,0,0,,ST87/Ouvea,ST87/Ouvea,ST87/Ouvea,ST87 Ouvea,D_ST87_Ouvea,,,,,,,,,,,,,0,65536,0
39000,6751,0,0,0,0,0,,Kertau/RSO,Kertau/RSO,,Kertau (RSO),,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
39100,6752,0,0,0,0,0,,VitiLevu12,VitiLevu1912,VitiLevu1912,Viti Levu 1912,,,,,,,,,,,,,,0,65536,0
39200,6753,0,0,0,0,0,,FK1989,FK1989,,fk89,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
39300,6754,0,0,0,0,0,,Libyan2006,Libyan2006,Libyan2006_1,Libyan Geodetic Datum 2006,,,,,,,,,,,,,,0,65536,0
39400,6755,0,0,0,0,0,,DGN95,DGN95,DGN95,Datum Geodesi Nasional 1995,,,,,,,,,,,,,,0,65536,0
39500,6756,0,0,0,0,0,,Vietnam2000,Vietnam2000,,Vietnam 2000,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
39600,6801,0,0,0,0,0,,CH-1903,CH1903.Bern,CH-1903,CH1903 (Bern),D_Bern_1898,CH1903 (Bern) (EPSG ID 6801),,,CH1903 (Bern),,,,,,,"This EPSG number refers to the same Datum as CH1903, but implies a prime meridian other than Greenwich. ","While this definition is supposed to be the same as CH1903, the rotation parameters have different signs.  The old Position Vector vs Coordinate Frame problem.  The validity of this and CH1903 needs to be verified.  That is, which one is right.",0,0,0
39700,6802,0,0,0,0,0,,,Bogota1975.Bogota,,Bogota 1975 (Bogota),,Bogota 1975 (Bogota) (EPSG ID 6802),,,Bogota 1975 (Bogota),,,,,,,,,0,0,0
