SeqNbr,EpsgNbr,EsriNbr,OracleNbr,MapInfoNbr,OemNbr,Oracle9Nbr,CsMapNbr,CsMapName,CtmxName,AdskName,EpsgName,EsriName,OracleName,MapInfoName,OemName,GeoToolsName,OcrName,OgcName,GeoTiffName,Oracle9Name,LegacyName,CnvrsnName,CnvrsnComment,MaintenanceComment,Quality,UserFlag,RfcnQualifier
39700,4817,4817,4817,0,0,0,,NGO48.LL.Oslo,NGO48.LL.Oslo,,NGO 1948 (Oslo),GCS_NGO_1948_Oslo,NGO 1948 (Oslo),,,NGO 1948 (Oslo),,,,,,,,,0,0,0
39800,4818,4818,4818,0,0,0,,SJTSK.LL.Ferro,SJTSK.LL.Ferro,,S-JTSK (Ferro),GCS_S_JTSK_Ferro,S-JTSK (Ferro),,,S-JTSK (Ferro),,,,,,,,,0,0,0
39900,4819,4819,4819,0,0,0,,NordSahara1959.LL.Paris,NordSahara1959.Paris.LL,,Nord Sahara 1959 (Paris),GCS_Nord_Sahara_1959_Paris,Nord Sahara 1959 (Paris),,,Nord Sahara 1959 (Paris),,,,,,,,,0,0,0
40000,4820,4820,4820,0,0,0,,GunungSegara.LL.Jkrt,GunungSegara.Jakarta.LL,,Segara (Jakarta),GCS_Gunung_Segara_Jakarta,Segara (Jakarta),,,Segara (Jakarta),,,,,,,,,0,0,0
40100,4821,4821,4821,0,0,0,,Voirol1879.LL.Paris,Voirol1879.Paris.LL,,Voirol 1879 (Paris),GCS_Voirol_1879_Paris,Voirol 1879 (Paris),,,,,,,,,,,,0,0,0
40200,4898,0,0,0,0,0,,Nasional1995.LL,Nasional1995.LL,Nasional1995.LL,DGN95,,,,,,,,,,,,,,0,0,0
40300,4900,0,0,0,0,0,,Libyan2006.LL,Libyan2006.LL,Libyan2006_1.LL,LGD2006,,,,,,,,,,,,,,0,0,0
40400,4901,4901,4901,0,0,0,,ATF.LL.Paris,ATF.LL.Paris,,ATF (Paris),GCS_ATF_Paris,ATF (Paris),,,ATF (Paris),,,,,,,,,0,0,0
40500,4902,4902,4902,0,0,0,,NDG.LL.Paris,NDG.LL.Paris,,NDG (Paris),GCS_Nord_de_Guerre_Paris,NDG (Paris),,,NDG (Paris),,,,,,,,,0,0,0
40600,4903,4903,4903,0,0,0,,Madrid1870.LL.Madrid,Madrid1870.Madrid.LL,,Madrid 1870 (Madrid),GCS_Madrid_1870_Madrid,Madrid 1870 (Madrid),,,Madrid 1870 (Madrid),,,,,,,,,0,0,0
40700,4904,4904,4904,0,0,0,,Lisbon1890.LL.Lisbon,Lisbon1890.Lisbon.LL,,Lisbon 1890 (Lisbon),GCS_Lisbon_1890_Lisbon,Lisbon 1890 (Lisbon),,,Lisbon 1890 (Lisbon),,,,,,,,,0,0,0
40800,4907,0,0,0,0,0,,RGN-Caledonie/91-93.LL,RGN-Caledonie/91-93.LL,RGN-Caledonie/91-93.LL,RGNC91-93,,,,,,,,,,,,,,0,0,0
40900,4909,0,0,0,0,0,,Greenland1996.LL,Greenland1996.LL,Greenland1996.LL,GR96,,,,,,,,,,,,,,0,0,0
41000,4921,0,0,0,0,0,,GDM2000.LL,GDM2000.LL,,GDM2000,,,,,,,,,,,,,,0,0,0
41100,4923,0,0,0,0,0,,ParametropZemp1990.LL,ParametropZemp1990.LL,ParametropZemp1990.LL,PZ-90,,,,,,,,,,,,,,0,0,0
41200,4925,0,0,0,0,0,,Mauritania1999.LL,Mauritania1999.LL,Mauritania1999.LL,Mauritania 1999,,,,,,,,,,,,,,0,0,0
41300,4927,0,0,0,0,0,,Korean2000.LL,Korean2000.LL,Korean2000.LL,Korea 2000,,,,,,,,,,,,,,0,0,0
41400,4929,0,0,0,0,0,,PGA1994.LL,PGA1994.LL,,POSGAR 94,,,,,,,,,,,,,,0,0,0
41500,4931,0,0,0,0,0,,Antarctic98.LL,Antarctic98.LL,Antarctic98.LL,Australian Antarctic,,,,,,,,,,,,,,0,0,0
41600,4933,0,0,0,0,0,,CHTRF95.LL,CHTRF95.LL,CHTRF95.LL,CHTRF95,,,,,,,,,,,,,,0,0,0
41700,4935,0,0,0,0,0,,Estonia97.LL,Estonia97.LL,Estonia97.LL,EST97,,,,,,,,,,,,,,0,0,0
41800,4937,0,0,0,0,0,,ETRF89.LL,ETRF89.LL,,ETRS89,,,,,,,,,,,,,,0,0,0
41900,4939,0,0,0,0,8229,,GDA94.LL,GDA94.LL,,GDA94,,,,,,,,,Longitude / Latitude (Geodetic Datum 1949),,,,,0,0,0
42000,4941,0,0,0,0,0,,Hartebeesthoek94.LL,Hartebeesthoek94.LL,Hartebeesthoek94.LL,Hartebeesthoek94,,,,,,,,,,,,,,0,0,0
42100,4943,0,0,0,0,0,,IRENET95.LL,Ireland95.LL,IRENET95.LL,IRENET95,,,,,,,,,,,,,,0,0,0
42200,4945,0,0,0,0,0,,IslandsNet1993.LL,IslandsNetwork 1993.LL,IslandsNet1993.LL,ISN93,,,,,,,,,,,,,,0,0,0
42300,4947,0,0,0,0,0,,JGD2000.LL,JGD2000.LL,JGD2000.LL,JGD2000,,,,,,,,,,,,,,0,0,0
42400,4949,0,0,0,0,0,,Latvia1992.LL,Latvia1992.LL,Latvia1992.LL,LKS92,,,,,,,,,,,,,,0,0,0
42500,4951,0,0,0,0,0,,Lithuania94.LL,Lithuania94.LL,Lithuania94.LL,LKS94,,,,,,,,,,,,,,0,0,0
42600,4953,0,0,0,0,0,,Moznet.LL,Moznet.LL,Moznet.LL,Moznet,,,,,,,,,,,,,,0,0,0
42700,4955,0,0,0,0,0,,CSRS.LL,CSRS.LL,,NAD83(CSRS),,,,,,,,,,,,,,0,0,0
42800,4957,0,0,0,0,0,,HARN.LL,HARN.LL,,NAD83(HARN),,,,,,,,,,,,,,0,0,0
42900,4959,0,0,0,0,0,,NZGD2000.LL,NZGD2000.LL,NZGD2000.LL,NZGD2000,,,,,,,,,,,,,,0,0,0
43000,4963,0,0,0,0,0,,REGVEN.LL,RedGVen.LL,REGVEN.LL,REGVEN,,,,,,,,,,,,,,0,0,0
43100,4965,0,0,0,0,0,,RGF93.LL,RGF93.LL,,RGF93,,,,,,,,,,,,,,0,0,0
43200,4967,0,0,0,0,0,,Guyane95.LL,Guyane95.LL,Guyane95.LL,RGFG95,,,,,,,,,,,,,,0,0,0
43300,4969,0,0,0,0,0,,Caledonie91.LL,Caledonie91.LL,Caledonie91.LL,RGNC 1991,,,,,,,,,,,,,,0,0,0
43400,4971,0,0,0,0,0,,Reunion92.LL,Reunion92.LL,Reunion92.LL,RGR92,,,,,,,,,,,,,,0,0,0
43500,4973,0,0,0,0,0,,Antilles91.LL,Antilles91.LL,Antilles91.LL,RRAF 1991,,,,,,,,,,,,,,0,0,0
43600,4975,0,0,0,0,0,,GRSSA.LL,GRSSA.LL,GRSSA.LL,SIRGAS,,,,,,,,,,,,,,0,0,0
43700,4977,0,0,0,0,0,,SWEREF99.LL,SWEREF99.LL,SWEREF99.LL,SWEREF99,,,,,,,,,,,,,,0,0,0
43800,4979,0,0,0,0,0,,WGS84.LL,WGS84.LL,,WGS 84,,,,,,,,,,,,,,0,0,0
43900,4981,0,0,0,0,0,,YemenNtl96.LL,YemenNtl96.LL,YemenNtl96.LL,Yemen NGN96,,,,,,,,,,,,,,0,0,0
44000,4983,0,0,0,0,0,,IGM1995.LL,IGM1995.LL,IGM1995.LL,IGM95,,,,,,,,,,,,,,0,0,0
44100,4985,0,0,0,0,0,,WGS72.LL,WGS72.LL,,WGS 72,,,,,,,,,,,,,,0,0,0
44200,4987,0,0,0,0,0,,WGS72-TBE.LL,WGS72-TBE.LL,WGS72-TBE.LL,WGS 72BE,,,,,,,,,,,,,,0,0,0
44300,4989,0,0,0,0,0,,SRG-SA/2000.LL,SRG-SA/2000.LL,SRG-SA/2000.LL,SIRGAS 2000,,,,,,,,,,,,,,0,0,0
44400,4991,0,0,0,0,0,,Lao1993.LL,Lao1993.LL,,Lao 1993,,,,,,,,,,,,,,0,0,0
44500,4993,0,0,0,0,0,,Lao1997.LL,Lao1997.LL,Lao97.LL,Lao 1997,,,,,,,,,,,,,,0,0,0
44600,4995,0,0,0,0,0,,Philippine1992.LL,Philippine1992.LL,Philippine1992.LL,PRS92,,,,,,,,,,,,,,0,0,0
44700,4999,0,0,0,0,0,,RGP-Francaise.LL,RGP-Francaise.LL,RGP-Francaise.LL,RGPF,,,,,,,,,,,,,,0,0,0
44800,0,4023,0,0,0,0,,,International1967.LL,,,GCS_International_1967,,,,,,,,,,,,,0,0,0
44900,0,4217,0,0,0,0,,Bern1898.LL,Bern1898.LL,,,GCS_Bern_1898,,,,,,,,,,,,,0,0,0
45000,0,4305,0,0,0,0,,,,,,GCS_Voirol_Unifie_1960,,,,,,,,,,,,,0,0,0
45100,0,4812,0,0,0,0,,,,,,GCS_Voirol_Unifie_1960_Paris,,,,,,,,,,,,,0,0,0
45200,0,37001,0,0,0,0,,,WGS66.LL,,,GCS_WGS_1966,,,,,,,,,,,,,0,0,0
45300,0,37002,0,0,0,0,,,,,,GCS_Fischer_1960,,,,,,,,,,,,,0,0,0
45400,0,37003,0,0,0,0,,,,,,GCS_Fischer_1968,,,,,,,,,,,,,0,0,0
45500,0,37004,0,0,0,0,,,,,,GCS_Fischer_Modified,,,,,,,,,,,,,0,0,0
45600,0,37005,0,0,0,0,,,,,,GCS_Hough_1960,,,,,,,,,,,,,0,0,0
45700,0,37006,0,0,0,0,,,,,,GCS_Everest_Modified_1969,,,,,,,,,,,,,0,0,0
45800,0,37007,0,0,0,0,,,,,,GCS_Walbeck,,,,,,,,,,,,,0,0,0
45900,0,37008,0,0,0,0,,,,,,GCS_Sphere_ARC_INFO,,,,,,,,,,,,,0,0,0
46000,0,37201,0,0,0,8224,,EUROP79.LL,ED79.LL,EUROP79.LL,,GCS_European_1979,,,,,,,,Longitude / Latitude (ED 79),,,,,0,0,0
46100,0,37202,0,0,0,0,,,Everest/Bangladesh.LL,,,GCS_Everest_Bangladesh,,,,,,,,,,,,,0,0,0
46200,0,37203,0,0,0,0,,,,,,GCS_Everest_India_Nepal,,,,,,,,,,,,,0,0,0
46300,0,37207,0,0,0,8297,,SINGAPR.LL,Singapore.LL,SINGAPR.LL,,GCS_South_Asia_Singapore,,,,,,,,Longitude / Latitude (South Asia),,,,,0,0,0
46400,0,37208,0,0,0,0,,Ayabelle.LL,Ayabelle.LL,AyabelleLH.LL,,GCS_Ayabelle,,,,,,,,,,,,,0,0,0
46500,0,37212,0,0,0,0,,,BeaconE45.LL,,,GCS_Beacon_E_1945,,,,,,,,,,,,,0,0,0
46600,0,37214,0,0,0,8205,,ASTATN52.LL,AstronomicStation52.LL,ASTATN52.LL,,GCS_Astro_1952,,,,,,,,Longitude / Latitude (Astronomic Station 1952),,,,,0,0,0
46700,0,37216,0,0,0,8212,,CANTON.LL,Canton.LL,CANTON.LL,,GCS_Canton_1966,,,,,,,,Longitude / Latitude (Canton Astro 1966),,,,,0,0,0
46800,0,37217,0,0,0,8216,,CHATHAM.LL,Chatham.LL,CHATHAM.LL,,GCS_Chatham_Island_1971,,,,,,,,Longitude / Latitude (Chatham 1971),,,,,0,0,0
46900,0,37218,0,0,0,8222,,DOS1968.LL,DOS1968.LL,DOS1968.LL,,GCS_DOS_1968,,,,,,,,Longitude / Latitude (DOS 1968),,,,,0,0,0
47000,0,37221,0,0,0,8227,,GUX1.LL,GUX1.LL,GUX1.LL,,GCS_GUX_1,,,,,,,,Longitude / Latitude (GUX 1 Astro),,,,,0,0,0
47100,0,37223,0,0,0,0,,,,,,GCS_Carthage_Degree,,,,,,,,,,,,,0,0,0
47200,0,37227,0,0,0,0,,,SantoDOS65.LL,,,GCS_Santo_DOS_1965,,,,,,,,,,,,,0,0,0
47300,0,37229,0,0,0,0,,,,,,GCS_Wake_Eniwetok_1960,,,,,,,,,,,,,0,0,0
47400,0,37231,0,0,0,8198,,ANNA65.LL,Anna1Astro65.LL,ANNA65.LL,,GCS_Anna_1_1965,,,,,,,,Longitude / Latitude (Anna 1 Astro 1965),,,,,0,0,0
47500,0,37233,0,0,0,8234,,ISTS69.LL,ISTS69.LL,ISTS69.LL,,GCS_ISTS_073_1969,,,,,,,,Longitude / Latitude (ISTS 073 Astro 1969),,,,,0,0,0
47600,0,37238,0,0,0,0,,ADOS714.LL,,ADOS714.LL,,GCS_DOS_71_4,,,,,,,,,,,,,0,0,0
47700,0,37240,0,0,0,0,,,FortThomas.LL,,,GCS_Fort_Thomas_1955,,,,,,,,,,,,,0,0,0
47800,0,37241,0,0,0,0,,,,,,GCS_Graciosa_Base_SW_1948,,,,,,,,,,,,,0,0,0
47900,0,37242,0,0,0,0,,,ISTS68.LL,,,GCS_ISTS_061_1968,,,,,,,,,,,,,0,0,0
48000,0,37243,0,0,0,8242,,L-C5.LL,LC5Astro.LL,L-C5.LL,,GCS_LC5_1961,,,,,,,,Longitude / Latitude (LC 5 Astro),,,,,0,0,0
48100,0,37245,0,0,0,0,,,,,,GCS_Observ_Meteorologico_1939,,,,,,,,,,,,,0,0,0
48200,0,37246,0,0,0,0,,,PicoLasNieves.LL,,,GCS_Pico_de_Las_Nieves,,,,,,,,,,,,,0,0,0
48300,0,37247,0,0,0,0,,,,,,GCS_Porto_Santo_1936,,,,,,,,,,,,,0,0,0
48400,0,37249,0,0,0,0,,SAOBRAZ.LL,,SAOBRAZ.LL,,GCS_Sao_Braz,,,,,,,,,,,,,0,0,0
48500,0,37253,0,0,0,0,,,CampArea.LL,,,GCS_Camp_Area,,,,,,,,,,,,,0,0,0
48600,0,37255,0,0,0,0,,,,,,GCS_Gunung_Segara,,,,,,,,,,,,,0,0,0
48700,0,37257,0,0,0,0,,,Hungary42.LL,,,GCS_S42_Hungary,,,,,,,,,,,,,0,0,0
48800,0,37260,0,0,0,0,,,AlaskanIslands.LL,,,GCS_Alaskan_Islands,,,,,,,,,,,,,0,0,0
48900,0,104000,0,0,0,0,,,,LL27,,GCS_Assumed_Geographic_1,,,,,,,,,,,,,0,0,0
49000,0,104101,0,0,0,0,,,,,,GCS_Estonia_1937,,,,,,,,,,,,,0,0,0
49100,0,104102,0,0,0,0,,,Hermannskogel.LL,,,GCS_Hermannskogel,,,,,,,,,,,,,0,0,0
49200,0,104103,0,0,0,0,,,SierraLeone60.LL,,,GCS_Sierra_Leone_1960,,,,,,,,,,,,,0,0,0
49300,0,104105,0,0,0,0,,,Lisboa/Bessel.LL,,,GCS_Datum_Lisboa_Bessel,,,,,,,,,,,,,0,0,0
49400,0,104106,0,0,0,0,,,Lisboa/Hayford.LL,,,GCS_Datum_Lisboa_Hayford,,,,,,,,,,,,,0,0,0
49500,0,104107,0,0,0,0,,,,,,GCS_RGF_1993,,,,,,,,,,,,,0,0,0
49600,0,104108,0,0,0,0,,,,,,GCS_NZGD_2000,,,,,,,,,,,,,0,0,0
49700,0,104109,0,0,0,0,,,,,,GCS_Pohnpei,,,,,,,,,,,,,0,0,0
49800,0,104111,0,0,0,0,,,,,,GCS_JGD_2000,,,,,,,,,,,,,0,0,0
49900,0,104112,0,0,0,0,,,,,,GCS_Bab_South,,,,,,,,,,,,,0,0,0
50000,0,104113,0,0,0,0,,,,,,GCS_Majuro,,,,,,,,,,,,,0,0,0
50100,0,104114,0,0,0,0,,,,,,GCS_Bermuda_2000,,,,,,,,,,,,,0,0,0
50200,0,104115,0,0,0,0,,,,,,GCS_ITRF_1988,,,,,,,,,,,,,0,0,0
50300,0,104116,0,0,0,0,,,,,,GCS_ITRF_1989,,,,,,,,,,,,,0,0,0
50400,0,104117,0,0,0,0,,,,,,GCS_ITRF_1990,,,,,,,,,,,,,0,0,0
50500,0,104118,0,0,0,0,,,,,,GCS_ITRF_1991,,,,,,,,,,,,,0,0,0
50600,0,104119,0,0,0,0,,,,,,GCS_ITRF_1992,,,,,,,,,,,,,0,0,0
50700,0,104120,0,0,0,0,,,,,,GCS_ITRF_1993,,,,,,,,,,,,,0,0,0
50800,0,104121,0,0,0,0,,,,,,GCS_ITRF_1994,,,,,,,,,,,,,0,0,0
50900,0,104122,0,0,0,0,,,,,,GCS_ITRF_1996,,,,,,,,,,,,,0,0,0
51000,0,104123,0,0,0,0,,,,,,GCS_ITRF_1997,,,,,,,,,,,,,0,0,0
51100,0,104124,0,0,0,0,,,,,,GCS_ITRF_2000,,,,,,,,,,,,,0,0,0
51200,0,104125,0,0,0,0,,,,,,GCS_Chatham_Islands_1979,,,,,,,,,,,,,0,0,0
51300,0,104126,0,0,0,0,,,,,,GCS_Observatorio_Meteorologico_1965,,,,,,,,,,,,,0,0,0
51400,0,104127,0,0,0,0,,,,,,GCS_Roma_1940,,,,,,,,,,,,,0,0,0
51500,0,104128,0,0,0,0,,,,,,GCS_Sphere_EMEP,,,,,,,,,,,,,0,0,0
51600,0,104129,0,0,0,0,,,,,,GCS_EUREF_FIN,,,,,,,,,,,,,0,0,0
51700,0,104130,0,0,0,0,,,,,,GCS_Jordan,,,,,,,,,,,,,0,0,0
51800,0,104131,0,0,0,0,,,,,,GCS_D48,,,,,,,,,,,,,0,0,0
51900,0,104132,0,0,0,0,,,,,,GCS_Ocotepeque_1935,,,,,,,,,,,,,0,0,0
52000,0,104133,0,0,0,0,,,,,,GCS_JAD_2001,,,,,,,,,,,,,0,0,0
52100,0,104134,0,0,0,0,,,,,,GCS_MONREF_1997,,,,,,,,,,,,,0,0,0
52200,0,104135,0,0,0,0,,,,,,GCS_MSK_1942,,,,,,,,,,,,,0,0,0
52300,0,104258,0,0,0,0,,,,LL-ETRS89,,GCS_ETRF_1989,rt_ETRF89,,,,,,,,,,,,0,0,0
52400,0,104261,0,0,0,0,,,,,,GCS_Merchich_Degree,,,,,,,,,,,,,0,0,0
52500,0,104305,0,0,0,0,,,Voirol1875.LL,,,GCS_Voirol_Unifie_1960_Degree,,,,,,,,,,,,,0,0,0
52600,0,104700,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Anoka,,,,,,,,,,,,,0,0,0
52700,0,104701,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Becker,,,,,,,,,,,,,0,0,0
52800,0,104702,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Beltrami_North,,,,,,,,,,,,,0,0,0
52900,0,104703,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Beltrami_South,,,,,,,,,,,,,0,0,0
53000,0,104704,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Benton,,,,,,,,,,,,,0,0,0
53100,0,104705,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Big_Stone,,,,,,,,,,,,,0,0,0
53200,0,104706,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Blue_Earth,,,,,,,,,,,,,0,0,0
53300,0,104707,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Brown,,,,,,,,,,,,,0,0,0
53400,0,104708,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Carlton,,,,,,,,,,,,,0,0,0
53500,0,104709,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Carver,,,,,,,,,,,,,0,0,0
53600,0,104710,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Cass_North,,,,,,,,,,,,,0,0,0
53700,0,104711,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Cass_South,,,,,,,,,,,,,0,0,0
53800,0,104712,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Chippewa,,,,,,,,,,,,,0,0,0
53900,0,104713,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Chisago,,,,,,,,,,,,,0,0,0
54000,0,104714,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Cook_North,,,,,,,,,,,,,0,0,0
54100,0,104715,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Cook_South,,,,,,,,,,,,,0,0,0
54200,0,104716,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Cottonwood,,,,,,,,,,,,,0,0,0
54300,0,104717,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Crow_Wing,,,,,,,,,,,,,0,0,0
54400,0,104718,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Dakota,,,,,,,,,,,,,0,0,0
54500,0,104719,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Dodge,,,,,,,,,,,,,0,0,0
54600,0,104720,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Douglas,,,,,,,,,,,,,0,0,0
54700,0,104721,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Faribault,,,,,,,,,,,,,0,0,0
54800,0,104722,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Fillmore,,,,,,,,,,,,,0,0,0
54900,0,104723,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Freeborn,,,,,,,,,,,,,0,0,0
55000,0,104724,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Goodhue,,,,,,,,,,,,,0,0,0
55100,0,104725,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Grant,,,,,,,,,,,,,0,0,0
55200,0,104726,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Hennepin,,,,,,,,,,,,,0,0,0
55300,0,104727,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Houston,,,,,,,,,,,,,0,0,0
55400,0,104728,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Isanti,,,,,,,,,,,,,0,0,0
55500,0,104729,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Itasca_North,,,,,,,,,,,,,0,0,0
55600,0,104730,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Itasca_South,,,,,,,,,,,,,0,0,0
55700,0,104731,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Jackson,,,,,,,,,,,,,0,0,0
55800,0,104732,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Kanabec,,,,,,,,,,,,,0,0,0
55900,0,104733,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Kandiyohi,,,,,,,,,,,,,0,0,0
56000,0,104734,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Kittson,,,,,,,,,,,,,0,0,0
56100,0,104735,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Koochiching,,,,,,,,,,,,,0,0,0
56200,0,104736,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Lac_Qui_Parle,,,,,,,,,,,,,0,0,0
56300,0,104737,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Lake_of_the_Woods_North,,,,,,,,,,,,,0,0,0
56400,0,104738,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Lake_of_the_Woods_South,,,,,,,,,,,,,0,0,0
56500,0,104739,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Le_Sueur,,,,,,,,,,,,,0,0,0
56600,0,104740,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Lincoln,,,,,,,,,,,,,0,0,0
56700,0,104741,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Lyon,,,,,,,,,,,,,0,0,0
56800,0,104742,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_McLeod,,,,,,,,,,,,,0,0,0
56900,0,104743,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Mahnomen,,,,,,,,,,,,,0,0,0
57000,0,104744,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Marshall,,,,,,,,,,,,,0,0,0
57100,0,104745,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Martin,,,,,,,,,,,,,0,0,0
57200,0,104746,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Meeker,,,,,,,,,,,,,0,0,0
57300,0,104747,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Morrison,,,,,,,,,,,,,0,0,0
57400,0,104748,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Mower,,,,,,,,,,,,,0,0,0
57500,0,104749,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Murray,,,,,,,,,,,,,0,0,0
57600,0,104750,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Nicollet,,,,,,,,,,,,,0,0,0
57700,0,104751,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_MN_Nobles,,,,,,,,,,,,,0,0,0
