SeqNbr,EpsgNbr,EsriNbr,OracleNbr,MapInfoNbr,OemNbr,Oracle9Nbr,CsMapNbr,CsMapName,CtmxName,AdskName,EpsgName,EsriName,OracleName,MapInfoName,OemName,GeoToolsName,OcrName,OgcName,GeoTiffName,Oracle9Name,LegacyName,CnvrsnName,CnvrsnComment,MaintenanceComment,Quality,UserFlag,RfcnQualifier
115600,3191,0,0,0,0,0,,Libyan2006.Libya/TM-6,Libyan2006.Libya/TM-6,Libyan2006_1.Libya/TM-6,LGD2006 / Libya TM zone 6,,,,,,,,,,,,,,0,0,0
115700,3192,0,0,0,0,0,,Libyan2006.Libya/TM-7,Libyan2006.Libya/TM-7,Libyan2006_1.Libya/TM-7,LGD2006 / Libya TM zone 7,,,,,,,,,,,,,,0,0,0
115800,3193,0,0,0,0,0,,Libyan2006.Libya/TM-8,Libyan2006.Libya/TM-8,Libyan2006_1.Libya/TM-8,LGD2006 / Libya TM zone 8,,,,,,,,,,,,,,0,0,0
115900,3194,0,0,0,0,0,,Libyan2006.Libya/TM-9,Libyan2006.Libya/TM-9,Libyan2006_1.Libya/TM-9,LGD2006 / Libya TM zone 9,,,,,,,,,,,,,,0,0,0
116000,3195,0,0,0,0,0,,Libyan2006.Libya/TM-10,Libyan2006.Libya/TM-10,LBY2006.Libya/TM-10,LGD2006 / Libya TM zone 10,,,,,,,,,,,,,,0,0,0
116100,3196,0,0,0,0,0,,Libyan2006.Libya/TM-11,Libyan2006.Libya/TM-11,LBY2006.Libya/TM-11,LGD2006 / Libya TM zone 11,,,,,,,,,,,,,,0,0,0
116200,3197,0,0,0,0,0,,Libyan2006.Libya/TM-12,Libyan2006.Libya/TM-12,LBY2006.Libya/TM-12,LGD2006 / Libya TM zone 12,,,,,,,,,,,,,,0,0,0
116300,3198,0,0,0,0,0,,Libyan2006.Libya/TM-13,Libyan2006.Libya/TM-13,LBY2006.Libya/TM-13,LGD2006 / Libya TM zone 13,,,,,,,,,,,,,,0,0,0
116400,3199,0,0,0,0,0,,Libyan2006.UTM-32N,Libyan2006.UTM-32N,Libyan2006_1.UTM-32N,LGD2006 / UTM zone 32N,,,,,,,,,,,,,,0,0,0
116500,3200,3200,3200,0,0,0,,Final58.Iraq,Final58.Iraq,Final1958.Iraq,FD58 / Iraq zone,FD_1958_Iraq,FD58 / Iraq zone,,,FD58 / Iraq zone,,,,,,,,,0,0,0
116600,3201,0,0,0,0,0,,Libyan2006.UTM-33N,Libyan2006.UTM-33N,Libyan2006_1.UTM-33N,LGD2006 / UTM zone 33N,,,,,,,,,,,,,,0,0,0
116700,3202,0,0,0,0,0,,Libyan2006.UTM-34N,Libyan2006.UTM-34N,Libyan2006_1.UTM-34N,LGD2006 / UTM zone 34N,,,,,,,,,,,,,,0,0,0
116800,3203,0,0,0,0,0,,Libyan2006.UTM-35N,Libyan2006.UTM-35N,Libyan2006_1.UTM-35N,LGD2006 / UTM zone 35N,,,,,,,,,,,,,,0,0,0
116900,3204,0,0,0,0,0,,WGS84.SCAR-SP19-20,WGS84.SCAR-SP19-20,WGS84.SCAR-SP19-20,WGS 84 / SCAR IMW SP19-20,,,,,,,,,,,,,,0,0,0
117000,3205,0,0,0,0,0,,WGS84.SCAR-SP21-22,WGS84.SCAR-SP21-22,WGS84.SCAR-SP21-22,WGS 84 / SCAR IMW SP21-22,,,,,,,,,,,,,,0,0,0
117100,3206,0,0,0,0,0,,WGS84.SCAR-SP23-24,WGS84.SCAR-SP23-24,WGS84.SCAR-SP23-24,WGS 84 / SCAR IMW SP23-24,,,,,,,,,,,,,,0,0,0
117200,3207,0,0,0,0,0,,WGS84.SCAR-SQ01-02,WGS84.SCAR-SQ01-02,WGS84.SCAR-SQ01-02,WGS 84 / SCAR IMW SQ01-02,,,,,,,,,,,,,,0,0,0
117300,3208,0,0,0,0,0,,WGS84.SCAR-SQ19-20,WGS84.SCAR-SQ19-20,WGS84.SCAR-SQ19-20,WGS 84 / SCAR IMW SQ19-20,,,,,,,,,,,,,,0,0,0
117400,3209,0,0,0,0,0,,WGS84.SCAR-SQ21-22,WGS84.SCAR-SQ21-22,WGS84.SCAR-SQ21-22,WGS 84 / SCAR IMW SQ21-22,,,,,,,,,,,,,,0,0,0
117500,3210,0,0,0,0,0,,WGS84.SCAR-SQ37-38,WGS84.SCAR-SQ37-38,WGS84.SCAR-SQ37-38,WGS 84 / SCAR IMW SQ37-38,,,,,,,,,,,,,,0,0,0
117600,3211,0,0,0,0,0,,WGS84.SCAR-SQ39-40,WGS84.SCAR-SQ39-40,WGS84.SCAR-SQ39-40,WGS 84 / SCAR IMW SQ39-40,,,,,,,,,,,,,,0,0,0
117700,3212,0,0,0,0,0,,WGS84.SCAR-SQ41-42,WGS84.SCAR-SQ41-42,WGS84.SCAR-SQ41-42,WGS 84 / SCAR IMW SQ41-42,,,,,,,,,,,,,,0,0,0
117800,3213,0,0,0,0,0,,WGS84.SCAR-SQ43-44,WGS84.SCAR-SQ43-44,WGS84.SCAR-SQ43-44,WGS 84 / SCAR IMW SQ43-44,,,,,,,,,,,,,,0,0,0
117900,3214,0,0,0,0,0,,WGS84.SCAR-SQ45-46,WGS84.SCAR-SQ45-46,WGS84.SCAR-SQ45-46,WGS 84 / SCAR IMW SQ45-46,,,,,,,,,,,,,,0,0,0
118000,3215,0,0,0,0,0,,WGS84.SCAR-SQ47-48,WGS84.SCAR-SQ47-48,WGS84.SCAR-SQ47-48,WGS 84 / SCAR IMW SQ47-48,,,,,,,,,,,,,,0,0,0
118100,3216,0,0,0,0,0,,WGS84.SCAR-SQ49-50,WGS84.SCAR-SQ49-50,WGS84.SCAR-SQ49-50,WGS 84 / SCAR IMW SQ49-50,,,,,,,,,,,,,,0,0,0
118200,3217,0,0,0,0,0,,WGS84.SCAR-SQ51-52,WGS84.SCAR-SQ51-52,WGS84.SCAR-SQ51-52,WGS 84 / SCAR IMW SQ51-52,,,,,,,,,,,,,,0,0,0
118300,3218,0,0,0,0,0,,WGS84.SCAR-SQ53-54,WGS84.SCAR-SQ53-54,WGS84.SCAR-SQ53-54,WGS 84 / SCAR IMW SQ53-54,,,,,,,,,,,,,,0,0,0
118400,3219,0,0,0,0,0,,WGS84.SCAR-SQ55-56,WGS84.SCAR-SQ55-56,WGS84.SCAR-SQ55-56,WGS 84 / SCAR IMW SQ55-56,,,,,,,,,,,,,,0,0,0
118500,3220,0,0,0,0,0,,WGS84.SCAR-SQ57-58,WGS84.SCAR-SQ57-58,WGS84.SCAR-SQ57-58,WGS 84 / SCAR IMW SQ57-58,,,,,,,,,,,,,,0,0,0
118600,3221,0,0,0,0,0,,WGS84.SCAR-SR13-14,WGS84.SCAR-SR13-14,WGS84.SCAR-SR13-14,WGS 84 / SCAR IMW SR13-14,,,,,,,,,,,,,,0,0,0
118700,3222,0,0,0,0,0,,WGS84.SCAR-SR15-16,WGS84.SCAR-SR15-16,WGS84.SCAR-SR15-16,WGS 84 / SCAR IMW SR15-16,,,,,,,,,,,,,,0,0,0
118800,3223,0,0,0,0,0,,WGS84.SCAR-SR17-18,WGS84.SCAR-SR17-18,WGS84.SCAR-SR17-18,WGS 84 / SCAR IMW SR17-18,,,,,,,,,,,,,,0,0,0
118900,3224,0,0,0,0,0,,WGS84.SCAR-SR19-20,WGS84.SCAR-SR19-20,WGS84.SCAR-SR19-20,WGS 84 / SCAR IMW SR19-20,,,,,,,,,,,,,,0,0,0
119000,3225,0,0,0,0,0,,WGS84.SCAR-SR27-28,WGS84.SCAR-SR27-28,WGS84.SCAR-SR27-28,WGS 84 / SCAR IMW SR27-28,,,,,,,,,,,,,,0,0,0
119100,3226,0,0,0,0,0,,WGS84.SCAR-SR29-30,WGS84.SCAR-SR29-30,WGS84.SCAR-SR29-30,WGS 84 / SCAR IMW SR29-30,,,,,,,,,,,,,,0,0,0
119200,3227,0,0,0,0,0,,WGS84.SCAR-SR31-32,WGS84.SCAR-SR31-32,WGS84.SCAR-SR31-32,WGS 84 / SCAR IMW SR31-32,,,,,,,,,,,,,,0,0,0
119300,3228,0,0,0,0,0,,WGS84.SCAR-SR33-34,WGS84.SCAR-SR33-34,WGS84.SCAR-SR33-34,WGS 84 / SCAR IMW SR33-34,,,,,,,,,,,,,,0,0,0
119400,3229,0,0,0,0,0,,WGS84.SCAR-SR35-36,WGS84.SCAR-SR35-36,WGS84.SCAR-SR35-36,WGS 84 / SCAR IMW SR35-36,,,,,,,,,,,,,,0,0,0
119500,3230,0,0,0,0,0,,WGS84.SCAR-SR37-38,WGS84.SCAR-SR37-38,WGS84.SCAR-SR37-38,WGS 84 / SCAR IMW SR37-38,,,,,,,,,,,,,,0,0,0
119600,3231,0,0,0,0,0,,WGS84.SCAR-SR39-40,WGS84.SCAR-SR39-40,WGS84.SCAR-SR39-40,WGS 84 / SCAR IMW SR39-40,,,,,,,,,,,,,,0,0,0
119700,3232,0,0,0,0,0,,WGS84.SCAR-SR41-42,WGS84.SCAR-SR41-42,WGS84.SCAR-SR41-42,WGS 84 / SCAR IMW SR41-42,,,,,,,,,,,,,,0,0,0
119800,3233,0,0,0,0,0,,WGS84.SCAR-SR43-44,WGS84.SCAR-SR43-44,WGS84.SCAR-SR43-44,WGS 84 / SCAR IMW SR43-44,,,,,,,,,,,,,,0,0,0
119900,3234,0,0,0,0,0,,WGS84.SCAR-SR45-46,WGS84.SCAR-SR45-46,WGS84.SCAR-SR45-46,WGS 84 / SCAR IMW SR45-46,,,,,,,,,,,,,,0,0,0
120000,3235,0,0,0,0,0,,WGS84.SCAR-SR47-48,WGS84.SCAR-SR47-48,WGS84.SCAR-SR47-48,WGS 84 / SCAR IMW SR47-48,,,,,,,,,,,,,,0,0,0
120100,3236,0,0,0,0,0,,WGS84.SCAR-SR49-50,WGS84.SCAR-SR49-50,WGS84.SCAR-SR49-50,WGS 84 / SCAR IMW SR49-50,,,,,,,,,,,,,,0,0,0
120200,3237,0,0,0,0,0,,WGS84.SCAR-SR51-52,WGS84.SCAR-SR51-52,WGS84.SCAR-SR51-52,WGS 84 / SCAR IMW SR51-52,,,,,,,,,,,,,,0,0,0
120300,3238,0,0,0,0,0,,WGS84.SCAR-SR53-54,WGS84.SCAR-SR53-54,WGS84.SCAR-SR53-54,WGS 84 / SCAR IMW SR53-54,,,,,,,,,,,,,,0,0,0
120400,3239,0,0,0,0,0,,WGS84.SCAR-SR55-56,WGS84.SCAR-SR55-56,WGS84.SCAR-SR55-56,WGS 84 / SCAR IMW SR55-56,,,,,,,,,,,,,,0,0,0
120500,3240,0,0,0,0,0,,WGS84.SCAR-SR57-58,WGS84.SCAR-SR57-58,WGS84.SCAR-SR57-58,WGS 84 / SCAR IMW SR57-58,,,,,,,,,,,,,,0,0,0
120600,3241,0,0,0,0,0,,WGS84.SCAR-SR59-60,WGS84.SCAR-SR59-60,WGS84.SCAR-SR59-60,WGS 84 / SCAR IMW SR59-60,,,,,,,,,,,,,,0,0,0
120700,3242,0,0,0,0,0,,WGS84.SCAR-SS04-06,WGS84.SCAR-SS04-06,WGS84.SCAR-SS04-06,WGS 84 / SCAR IMW SS04-06,,,,,,,,,,,,,,0,0,0
120800,3243,0,0,0,0,0,,WGS84.SCAR-SS07-09,WGS84.SCAR-SS07-09,WGS84.SCAR-SS07-09,WGS 84 / SCAR IMW SS07-09,,,,,,,,,,,,,,0,0,0
120900,3244,0,0,0,0,0,,WGS84.SCAR-SS10-12,WGS84.SCAR-SS10-12,WGS84.SCAR-SS10-12,WGS 84 / SCAR IMW SS10-12,,,,,,,,,,,,,,0,0,0
121000,3245,0,0,0,0,0,,WGS84.SCAR-SS13-15,WGS84.SCAR-SS13-15,WGS84.SCAR-SS13-15,WGS 84 / SCAR IMW SS13-15,,,,,,,,,,,,,,0,0,0
121100,3246,0,0,0,0,0,,WGS84.SCAR-SS16-18,WGS84.SCAR-SS16-18,WGS84.SCAR-SS16-18,WGS 84 / SCAR IMW SS16-18,,,,,,,,,,,,,,0,0,0
121200,3247,0,0,0,0,0,,WGS84.SCAR-SS19-21,WGS84.SCAR-SS19-21,WGS84.SCAR-SS19-21,WGS 84 / SCAR IMW SS19-21,,,,,,,,,,,,,,0,0,0
121300,3248,0,0,0,0,0,,WGS84.SCAR-SS25-27,WGS84.SCAR-SS25-27,WGS84.SCAR-SS25-27,WGS 84 / SCAR IMW SS25-27,,,,,,,,,,,,,,0,0,0
121400,3249,0,0,0,0,0,,WGS84.SCAR-SS28-30,WGS84.SCAR-SS28-30,WGS84.SCAR-SS28-30,WGS 84 / SCAR IMW SS28-30,,,,,,,,,,,,,,0,0,0
121500,3250,0,0,0,0,0,,WGS84.SCAR-SS31-33,WGS84.SCAR-SS31-33,WGS84.SCAR-SS31-33,WGS 84 / SCAR IMW SS31-33,,,,,,,,,,,,,,0,0,0
121600,3251,0,0,0,0,0,,WGS84.SCAR-SS34-36,WGS84.SCAR-SS34-36,WGS84.SCAR-SS34-36,WGS 84 / SCAR IMW SS34-36,,,,,,,,,,,,,,0,0,0
121700,3252,0,0,0,0,0,,WGS84.SCAR-SS37-39,WGS84.SCAR-SS37-39,WGS84.SCAR-SS37-39,WGS 84 / SCAR IMW SS37-39,,,,,,,,,,,,,,0,0,0
121800,3253,0,0,0,0,0,,WGS84.SCAR-SS40-42,WGS84.SCAR-SS40-42,WGS84.SCAR-SS40-42,WGS 84 / SCAR IMW SS40-42,,,,,,,,,,,,,,0,0,0
121900,3254,0,0,0,0,0,,WGS84.SCAR-SS43-45,WGS84.SCAR-SS43-45,WGS84.SCAR-SS43-45,WGS 84 / SCAR IMW SS43-45,,,,,,,,,,,,,,0,0,0
122000,3255,0,0,0,0,0,,WGS84.SCAR-SS46-48,WGS84.SCAR-SS46-48,WGS84.SCAR-SS46-48,WGS 84 / SCAR IMW SS46-48,,,,,,,,,,,,,,0,0,0
122100,3256,0,0,0,0,0,,WGS84.SCAR-SS49-51,WGS84.SCAR-SS49-51,WGS84.SCAR-SS49-51,WGS 84 / SCAR IMW SS49-51,,,,,,,,,,,,,,0,0,0
122200,3257,0,0,0,0,0,,WGS84.SCAR-SS52-54,WGS84.SCAR-SS52-54,WGS84.SCAR-SS52-54,WGS 84 / SCAR IMW SS52-54,,,,,,,,,,,,,,0,0,0
122300,3258,0,0,0,0,0,,WGS84.SCAR-SS55-57,WGS84.SCAR-SS55-57,WGS84.SCAR-SS55-57,WGS 84 / SCAR IMW SS55-57,,,,,,,,,,,,,,0,0,0
122400,3259,0,0,0,0,0,,WGS84.SCAR-SS58-60,WGS84.SCAR-SS58-60,WGS84.SCAR-SS58-60,WGS 84 / SCAR IMW SS58-60,,,,,,,,,,,,,,0,0,0
122500,3260,0,0,0,0,0,,WGS84.SCAR-ST01-04,WGS84.SCAR-ST01-04,WGS84.SCAR-ST01-04,WGS 84 / SCAR IMW ST01-04,,,,,,,,,,,,,,0,0,0
122600,3261,0,0,0,0,0,,WGS84.SCAR-ST05-08,WGS84.SCAR-ST05-08,WGS84.SCAR-ST05-08,WGS 84 / SCAR IMW ST05-08,,,,,,,,,,,,,,0,0,0
122700,3262,0,0,0,0,0,,WGS84.SCAR-ST09-12,WGS84.SCAR-ST09-12,WGS84.SCAR-ST09-12,WGS 84 / SCAR IMW ST09-12,,,,,,,,,,,,,,0,0,0
122800,3263,0,0,0,0,0,,WGS84.SCAR-ST13-16,WGS84.SCAR-ST13-16,WGS84.SCAR-ST13-16,WGS 84 / SCAR IMW ST13-16,,,,,,,,,,,,,,0,0,0
122900,3264,0,0,0,0,0,,WGS84.SCAR-ST17-20,WGS84.SCAR-ST17-20,WGS84.SCAR-ST17-20,WGS 84 / SCAR IMW ST17-20,,,,,,,,,,,,,,0,0,0
123000,3265,0,0,0,0,0,,WGS84.SCAR-ST21-24,WGS84.SCAR-ST21-24,WGS84.SCAR-ST21-24,WGS 84 / SCAR IMW ST21-24,,,,,,,,,,,,,,0,0,0
123100,3266,0,0,0,0,0,,WGS84.SCAR-ST25-28,WGS84.SCAR-ST25-28,WGS84.SCAR-ST25-28,WGS 84 / SCAR IMW ST25-28,,,,,,,,,,,,,,0,0,0
123200,3267,0,0,0,0,0,,WGS84.SCAR-ST29-32,WGS84.SCAR-ST29-32,WGS84.SCAR-ST29-32,WGS 84 / SCAR IMW ST29-32,,,,,,,,,,,,,,0,0,0
123300,3268,0,0,0,0,0,,WGS84.SCAR-ST33-36,WGS84.SCAR-ST33-36,WGS84.SCAR-ST33-36,WGS 84 / SCAR IMW ST33-36,,,,,,,,,,,,,,0,0,0
123400,3269,0,0,0,0,0,,WGS84.SCAR-ST37-40,WGS84.SCAR-ST37-40,WGS84.SCAR-ST37-40,WGS 84 / SCAR IMW ST37-40,,,,,,,,,,,,,,0,0,0
123500,3270,0,0,0,0,0,,WGS84.SCAR-ST41-44,WGS84.SCAR-ST41-44,WGS84.SCAR-ST41-44,WGS 84 / SCAR IMW ST41-44,,,,,,,,,,,,,,0,0,0
123600,3271,0,0,0,0,0,,WGS84.SCAR-ST45-48,WGS84.SCAR-ST45-48,WGS84.SCAR-ST45-48,WGS 84 / SCAR IMW ST45-48,,,,,,,,,,,,,,0,0,0
123700,3272,0,0,0,0,0,,WGS84.SCAR-ST49-52,WGS84.SCAR-ST49-52,WGS84.SCAR-ST49-52,WGS 84 / SCAR IMW ST49-52,,,,,,,,,,,,,,0,0,0
123800,3273,0,0,0,0,0,,WGS84.SCAR-ST53-56,WGS84.SCAR-ST53-56,WGS84.SCAR-ST53-56,WGS 84 / SCAR IMW ST53-56,,,,,,,,,,,,,,0,0,0
123900,3274,0,0,0,0,0,,WGS84.SCAR-ST57-60,WGS84.SCAR-ST57-60,WGS84.SCAR-ST57-60,WGS 84 / SCAR IMW ST57-60,,,,,,,,,,,,,,0,0,0
124000,3275,0,0,0,0,0,,WGS84.SCAR-SU01-05,WGS84.SCAR-SU01-05,,WGS 84 / SCAR IMW SU01-05,,,,,,,,,,,,,,0,0,0
124100,3276,0,0,0,0,0,,WGS84.SCAR-SU06-10,WGS84.SCAR-SU06-10,,WGS 84 / SCAR IMW SU06-10,,,,,,,,,,,,,,0,0,0
124200,3277,0,0,0,0,0,,WGS84.SCAR-SU11-15,WGS84.SCAR-SU11-15,,WGS 84 / SCAR IMW SU11-15,,,,,,,,,,,,,,0,0,0
124300,3278,0,0,0,0,0,,WGS84.SCAR-SU16-20,WGS84.SCAR-SU16-20,,WGS 84 / SCAR IMW SU16-20,,,,,,,,,,,,,,0,0,0
124400,3279,0,0,0,0,0,,WGS84.SCAR-SU21-25,WGS84.SCAR-SU21-25,,WGS 84 / SCAR IMW SU21-25,,,,,,,,,,,,,,0,0,0
124500,3280,0,0,0,0,0,,WGS84.SCAR-SU26-30,WGS84.SCAR-SU26-30,,WGS 84 / SCAR IMW SU26-30,,,,,,,,,,,,,,0,0,0
124600,3281,0,0,0,0,0,,WGS84.SCAR-SU31-35,WGS84.SCAR-SU31-35,,WGS 84 / SCAR IMW SU31-35,,,,,,,,,,,,,,0,0,0
124700,3282,0,0,0,0,0,,WGS84.SCAR-SU36-40,WGS84.SCAR-SU36-40,,WGS 84 / SCAR IMW SU36-40,,,,,,,,,,,,,,0,0,0
124800,3283,0,0,0,0,0,,WGS84.SCAR-SU41-45,WGS84.SCAR-SU41-45,,WGS 84 / SCAR IMW SU41-45,,,,,,,,,,,,,,0,0,0
124900,3284,0,0,0,0,0,,WGS84.SCAR-SU46-50,WGS84.SCAR-SU46-50,,WGS 84 / SCAR IMW SU46-50,,,,,,,,,,,,,,0,0,0
125000,3285,0,0,0,0,0,,WGS84.SCAR-SU51-55,WGS84.SCAR-SU51-55,,WGS 84 / SCAR IMW SU51-55,,,,,,,,,,,,,,0,0,0
125100,3286,0,0,0,0,0,,WGS84.SCAR-SU56-60,WGS84.SCAR-SU56-60,,WGS 84 / SCAR IMW SU56-60,,,,,,,,,,,,,,0,0,0
125200,3287,0,0,0,0,0,,WGS84.SCAR-SV01-10,WGS84.SCAR-SV01-10,,WGS 84 / SCAR IMW SV01-10,,,,,,,,,,,,,,0,0,0
125300,3288,0,0,0,0,0,,WGS84.SCAR-SV11-20,WGS84.SCAR-SV11-20,,WGS 84 / SCAR IMW SV11-20,,,,,,,,,,,,,,0,0,0
125400,3289,0,0,0,0,0,,WGS84.SCAR-SV21-30,WGS84.SCAR-SV21-30,,WGS 84 / SCAR IMW SV21-30,,,,,,,,,,,,,,0,0,0
125500,3290,0,0,0,0,0,,WGS84.SCAR-SV31-40,WGS84.SCAR-SV31-40,,WGS 84 / SCAR IMW SV31-40,,,,,,,,,,,,,,0,0,0
125600,3291,0,0,0,0,0,,WGS84.SCAR-SV41-50,WGS84.SCAR-SV41-50,,WGS 84 / SCAR IMW SV41-50,,,,,,,,,,,,,,0,0,0
125700,3292,0,0,0,0,0,,WGS84.SCAR-SV51-60,WGS84.SCAR-SV51-60,,WGS 84 / SCAR IMW SV51-60,,,,,,,,,,,,,,0,0,0
125800,3293,0,0,0,0,0,,WGS84.SCAR-SW01-60,WGS84.SCAR-SW01-60,,WGS 84 / SCAR IMW SW01-60,,,,,,,,,,,,,,0,0,0
125900,3294,0,0,0,0,0,,WGS84.USGS-AntarticMtn,WGS84.USGS-AntarticMtn,WGS84.USGS-AntarticMtn,WGS 84 / USGS Transantarctic Mountains,,,,,,,,,,,,,,0,0,0
126000,3295,0,0,0,0,0,,GUAM63.Yap,Guam1963.YapIslands,,Guam 1963 / Yap Islands,,,,,,,,,,,,,,0,0,0
126100,3296,0,0,0,0,0,,RGP-Francaise.UTM-5S,RGP-Francaise.UTM-5S,RGP-Francaise.UTM-5S,RGPF / UTM zone 5S,,,,,,,,,,,,,,0,0,0
126200,3297,0,0,0,0,0,,RGP-Francaise.UTM-6S,RGP-Francaise.UTM-6S,RGP-Francaise.UTM-6S,RGPF / UTM zone 6S,,,,,,,,,,,,,,0,0,0
126300,3298,0,0,0,0,0,,RGP-Francaise.UTM-7S,RGP-Francaise.UTM-7S,RGP-Francaise.UTM-7S,RGPF / UTM zone 7S,,,,,,,,,,,,,,0,0,0
126400,3299,0,0,0,0,0,,RGP-Francaise.UTM-8S,RGP-Francaise.UTM-8S,RGP-Francaise.UTM-8S,RGPF / UTM zone 8S,,,,,,,,,,,,,,0,0,0
126500,3300,3300,3300,0,0,0,,Estonia92.Estonia,Estonia92.Estonia,Estonia92a.Estonia,Estonian Coordinate System of 1992,Estonian_Coordinate_System_of_1992,Estonian Coordinate System of 1992,,,Estonian Coordinate System of 1992,,,,,,,,,0,0,0
126600,3301,3301,3301,0,0,0,,Estonia97.Estonia,Estonia97.Estonia,Estonia97.Estonia,Estonian Coordinate System of 1997,Estonia_1997_Estonia_National_Grid,Estonian Coordinate System of 1997,,,Estonian Coordinate System of 1997,,,,,,,,,0,0,0
126700,3302,0,0,0,0,0,,,,,IGN63 Hiva Oa / UTM zone 7S,,,,,,,,,,,,,,0,0,0
126800,3303,0,0,0,0,0,,,,,Fatu Iva 72 / UTM zone 7S,,,,,,,,,,,,,,0,0,0
126900,3304,0,0,0,0,0,,,,,Tahiti 79 / UTM zone 6S,,,,,,,,,,,,,,0,0,0
127000,3305,0,0,0,0,0,,,,,Moorea 87 / UTM zone 6S,,,,,,,,,,,,,,0,0,0
127100,3306,0,0,0,0,0,,,,,Maupiti 83 / UTM zone 5S,,,,,,,,,,,,,,0,0,0
127200,3307,0,0,0,0,0,,,,,Nakhl-e Ghanem / UTM zone 39N,,,,,,,,,,,,,,0,0,0
127300,3308,0,0,0,0,0,,,,,GDA94 / NSW Lambert,,,,,,,,,,,,,,0,0,0
127400,3309,0,0,0,0,0,,CA-Teale,,CA-Teale,NAD27 / California Albers,,,,,,,,,,,,,,0,0,0
127500,3310,0,0,0,0,0,,,,NAD83.CA/Teale,NAD83 / California Albers,,,,,,,,,,,,,,0,0,0
127600,3311,0,0,0,0,0,,,,HARN/CA.CA/Teale,NAD83(HARN) / California Albers,,,,,,,,,,,,,,0,0,0
127700,3312,0,0,0,0,0,,,,,CSG67 / UTM zone 21N,,,,,,,,,,,,,,0,0,0
127800,3313,0,0,0,0,0,,,,,RGFG95 / UTM zone 21N,,,,,,,,,,,,,,0,0,0
127900,3314,0,0,0,0,0,,,,,Katanga 1955 / Katanga Lambert,,,,,,,,,,,,,,0,0,0
128000,3315,0,0,0,0,0,,,,,Katanga 1955 / Katanga TM,,,,,,,,,,,,,,0,0,0
128100,3316,0,0,0,0,0,,,,,Kasai 1953 / Congo TM zone 22,,,,,,,,,,,,,,0,0,0
128200,3317,0,0,0,0,0,,,,,Kasai 1953 / Congo TM zone 24,,,,,,,,,,,,,,0,0,0
128300,3318,0,0,0,0,0,,,,,IGC 1962 / Congo TM zone 12,,,,,,,,,,,,,,0,0,0
128400,3319,0,0,0,0,0,,,,,IGC 1962 / Congo TM zone 14,,,,,,,,,,,,,,0,0,0
128500,3320,0,0,0,0,0,,,,,IGC 1962 / Congo TM zone 16,,,,,,,,,,,,,,0,0,0
128600,3321,0,0,0,0,0,,,,,IGC 1962 / Congo TM zone 18,,,,,,,,,,,,,,0,0,0
128700,3322,0,0,0,0,0,,,,,IGC 1962 / Congo TM zone 20,,,,,,,,,,,,,,0,0,0
128800,3323,0,0,0,0,0,,,,,IGC 1962 / Congo TM zone 22,,,,,,,,,,,,,,0,0,0
128900,3324,0,0,0,0,0,,,,,IGC 1962 / Congo TM zone 24,,,,,,,,,,,,,,0,0,0
129000,3325,0,0,0,0,0,,,,,IGC 1962 / Congo TM zone 26,,,,,,,,,,,,,,0,0,0
129100,3326,0,0,0,0,0,,,,,IGC 1962 / Congo TM zone 28,,,,,,,,,,,,,,0,0,0
129200,3327,0,0,0,0,0,,,,,IGC 1962 / Congo TM zone 30,,,,,,,,,,,,,,0,0,0
129300,3328,0,0,0,0,0,,,,,Pulkovo 1942(58) / GUGiK-80,,,,,,,,,,,,,,0,0,0
129400,3329,0,0,0,0,0,,,,,Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 5,,,,,,,,,,,,,,0,0,0
129500,3330,0,0,0,0,0,,,,,Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 6,,,,,,,,,,,,,,0,0,0
129600,3331,0,0,0,0,0,,,,,Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 7,,,,,,,,,,,,,,0,0,0
129700,3332,0,0,0,0,0,,,,,Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 8,,,,,,,,,,,,,,0,0,0
129800,3333,0,0,0,0,0,,,,,Pulkovo 1942(58) / Gauss-Kruger zone 3,,,,,,,,,,,,,,0,0,0
129900,3334,0,0,0,0,0,,,,,Pulkovo 1942(58) / Gauss-Kruger zone 4,,,,,,,,,,,,,,0,0,0
130000,3335,0,0,0,0,0,,,,,Pulkovo 1942(58) / Gauss-Kruger zone 5,,,,,,,,,,,,,,0,0,0
130100,3337,0,0,0,0,0,,,,,Le Pouce 1934 / Mauritius Grid,,,,,,,,,,,,,,0,0,0
130200,3339,0,0,0,0,0,,,,,IGCB 1955 / Congo TM zone 12,,,,,,,,,,,,,,0,0,0
130300,3340,0,0,0,0,0,,,,,IGCB 1955 / Congo TM zone 14,,,,,,,,,,,,,,0,0,0
130400,3341,0,0,0,0,0,,,,,IGCB 1955 / Congo TM zone 16,,,,,,,,,,,,,,0,0,0
130500,3342,0,0,0,0,0,,,,,IGCB 1955 / UTM zone 33S,,,,,,,,,,,,,,0,0,0
130600,3343,3343,,0,0,0,,Mauritania1999.UTM-28N,Mauritania1999.UTM-28N,,Mauritania 1999 / UTM zone 28N,Mauritania_1999_UTM_Zone_28N,,,,,,,,,,,,,0,0,0
