Lat/Long, -89.000, -88.750, -88.500, -88.250, -88.000, -87.750, -87.500, -87.250, -87.000, -86.750, -86.500, -86.250, -86.000, -85.750, -85.500, -85.250, -85.000, -84.750, -84.500, -84.250, -84.000, -83.750, -83.500, -83.250, -83.000, -82.750, -82.500, -82.250, -82.000, -81.750, -81.500, -81.250, -81.000, -80.750, -80.500
  42.500,-0.00220,-0.00212,-0.00216,-0.00238,-0.00280,-0.00328,-0.00354,-0.00331,-0.00253,-0.00152,-0.00097,-0.00143,-0.00173,-0.00198,-0.00218,-0.00204,-0.00236,-0.00372,-0.00571,-0.00678,-0.00696,-0.00660,-0.00594,-0.00513,-0.00424,-0.00331,-0.00237,-0.00144,-0.00055, 0.00031, 0.00112, 0.00190, 0.00264, 0.00335, 0.00405
  42.250,-0.00198,-0.00187,-0.00189,-0.00216,-0.00279,-0.00367,-0.00432,-0.00423,-0.00322,-0.00158,-0.00046,-0.00164,-0.00175,-0.00195,-0.00231,-0.00157,-0.00146,-0.00322,-0.00651,-0.00765,-0.00765,-0.00718,-0.00650,-0.00570,-0.00481,-0.00388,-0.00292,-0.00196,-0.00103,-0.00013, 0.00072, 0.00154, 0.00231, 0.00307, 0.00380
  42.000,-0.00185,-0.00170,-0.00163,-0.00181,-0.00253,-0.00396,-0.00520,-0.00545,-0.00436,-0.00205, 0.00022,-0.00215,-0.00137,-0.00138,-0.00243,-0.00086,-0.00026,-0.00214,-0.00718,-0.00781,-0.00761,-0.00723,-0.00672,-0.00606,-0.00526,-0.00437,-0.00342,-0.00245,-0.00149,-0.00056, 0.00033, 0.00119, 0.00200, 0.00279, 0.00356
  41.750,-0.00191,-0.00175,-0.00156,-0.00143,-0.00174,-0.00389,-0.00580,-0.00650,-0.00578,-0.00379,-0.00200,-0.00100,-0.00014, 0.00000,-0.00100,-0.00015,-0.00100,-0.00225,-0.00513,-0.00580,-0.00639,-0.00672,-0.00667,-0.00630,-0.00565,-0.00483,-0.00390,-0.00292,-0.00193,-0.00097,-0.00004, 0.00085, 0.00170, 0.00252, 0.00332
  41.500,-0.00222,-0.00221,-0.00210,-0.00193,-0.00200,-0.00400,-0.00329,-0.00580,-0.00494,-0.00312,-0.00323,-0.00626,-0.00300,-0.00288,-0.00106,-0.00100,-0.00105,-0.00100, 0.00115,-0.00238,-0.00490,-0.00624,-0.00673,-0.00661,-0.00610,-0.00532,-0.00439,-0.00338,-0.00236,-0.00136,-0.00039, 0.00054, 0.00142, 0.00228, 0.00310
  41.250,-0.00273,-0.00303,-0.00328,-0.00341,-0.00314,-0.00128,-0.00400,-0.00506,-0.00507,-0.00466,-0.00455,-0.00522,-0.00404,-0.00303,-0.00025,-0.00012,-0.00178,-0.00123,-0.00265,-0.00390,-0.00559,-0.00680,-0.00731,-0.00722,-0.00669,-0.00587,-0.00490,-0.00385,-0.00278,-0.00173,-0.00072, 0.00024, 0.00116, 0.00204, 0.00290
  41.000,-0.00328,-0.00395,-0.00466,-0.00539,-0.00593,-0.00517,-0.00562,-0.00498,-0.00581,-0.00505,-0.00600,-0.01576,-0.00522,-0.00400,-0.00303,-0.00189,-0.00202,-0.00210,-0.00326,-0.00543,-0.00716,-0.00814,-0.00841,-0.00812,-0.00744,-0.00650,-0.00543,-0.00430,-0.00317,-0.00207,-0.00102,-0.00002, 0.00092, 0.00183, 0.00270
  40.750,-0.00370,-0.00467,-0.00566,-0.00661,-0.00734,-0.00719,-0.00612,-0.00448,-0.00594,-0.00600,-0.00494,-0.00438,-0.00346,-0.00384,-0.00300,-0.00200,-0.00200,-0.00285,-0.00538,-0.00820,-0.00961,-0.01004,-0.00983,-0.00918,-0.00825,-0.00714,-0.00594,-0.00473,-0.00353,-0.00238,-0.00129,-0.00026, 0.00071, 0.00164, 0.00253
  40.500,-0.00389,-0.00510,-0.00627,-0.00726,-0.00795,-0.00888,-0.00879,-0.00771,-0.00690,-0.00610,-0.00580,-0.00471,-0.00400,-0.00311,-0.00298,-0.00287,-0.00292,-0.00647,-0.01221,-0.01254,-0.01242,-0.01196,-0.01118,-0.01015,-0.00896,-0.00768,-0.00637,-0.00507,-0.00381,-0.00262,-0.00150,-0.00045, 0.00054, 0.00148, 0.00238
  40.250,-0.00384,-0.00529,-0.00673,-0.00806,-0.00927,-0.01051,-0.00914,-0.00807,-0.00790,-0.00678,-0.00698,-0.00471,-0.00297,-0.00310,-0.00217,-0.00188,-0.00222,-0.00409,-0.00860,-0.01264,-0.01350,-0.01301,-0.01199,-0.01076,-0.00942,-0.00804,-0.00665,-0.00530,-0.00401,-0.00279,-0.00165,-0.00059, 0.00040, 0.00135, 0.00225
  40.000,-0.00354,-0.00520,-0.00688,-0.00855,-0.01016,-0.01146,-0.00998,-0.00846,-0.00519,-0.00256,-0.00629,-0.00054, 0.00900,-0.00004,-0.00195,-0.00157,-0.00441,-0.00533,-0.01508,-0.01499,-0.01416,-0.01321,-0.01211,-0.01086,-0.00952,-0.00813,-0.00674,-0.00539,-0.00409,-0.00287,-0.00174,-0.00068, 0.00031, 0.00125, 0.00215
  39.750,-0.00300,-0.00478,-0.00655,-0.00819,-0.00943,-0.00974,-0.00843,-0.00615,-0.00249, 0.00153, 0.00103, 0.00444, 0.00279, 0.00062,-0.00119,-0.00403,-0.00690,-0.00670,-0.00890,-0.01126,-0.01210,-0.01203,-0.01141,-0.01045,-0.00927,-0.00798,-0.00665,-0.00533,-0.00406,-0.00287,-0.00175,-0.00071, 0.00026, 0.00118, 0.00207
  39.500,-0.00229,-0.00414,-0.00595,-0.00752,-0.00861,-0.00893,-0.00726,-0.00532,-0.00373,-0.00280,-0.00329,-0.00901,-0.01279,-0.00307,-0.00104,-0.00358,-0.00531,-0.00592,-0.00592,-0.00804,-0.00969,-0.01041,-0.01034,-0.00973,-0.00878,-0.00764,-0.00640,-0.00515,-0.00394,-0.00279,-0.00170,-0.00069, 0.00026, 0.00115, 0.00201
  39.250,-0.00155,-0.00347,-0.00535,-0.00692,-0.00778,-0.00800,-0.00706,-0.00607,-0.00480,-0.00397,-0.00108,-0.00440,-0.00776,-0.00355,-0.00013,-0.00246,-0.00200,-0.00400,-0.00374,-0.00601,-0.00800,-0.00909,-0.00935,-0.00898,-0.00821,-0.00719,-0.00606,-0.00489,-0.00374,-0.00263,-0.00160,-0.00063, 0.00028, 0.00115, 0.00198
  39.000,-0.00094,-0.00294,-0.00508,-0.00702,-0.00799,-0.00808,-0.00718,-0.00685,-0.00628,-0.00520,-0.00350,-0.00371,-0.00379,-0.00363,-0.00054,-0.00263,-0.00190, 0.00004,-0.00262,-0.00543,-0.00738,-0.00841,-0.00867,-0.00835,-0.00766,-0.00672,-0.00567,-0.00456,-0.00347,-0.00243,-0.00144,-0.00052, 0.00034, 0.00117, 0.00196
  38.750,-0.00055,-0.00261,-0.00519,-0.00812,-0.01000,-0.00899,-0.00897,-0.00844,-0.00733,-0.00675,-0.00500,-0.00415,-0.00386,-0.00323,-0.00374,-0.00139,-0.00100, 0.00786,-0.00227,-0.00591,-0.00755,-0.00823,-0.00828,-0.00788,-0.00717,-0.00626,-0.00525,-0.00421,-0.00318,-0.00219,-0.00126,-0.00039, 0.00043, 0.00120, 0.00195
  38.500,-0.00053,-0.00241,-0.00523,-0.00933,-0.01106,-0.01017,-0.00901,-0.00826,-0.00710,-0.00695,-0.00602,-0.00504,-0.00400,-0.00304,-0.00309,-0.00300,-0.00425,-0.00301,-0.00556,-0.00724,-0.00806,-0.00827,-0.00804,-0.00749,-0.00672,-0.00581,-0.00483,-0.00383,-0.00285,-0.00192,-0.00105,-0.00023, 0.00053, 0.00126, 0.00196
  38.250,-0.00117,-0.00261,-0.00533,-0.01253,-0.01100,-0.00998,-0.00918,-0.00812,-0.00800,-0.00692,-0.00600,-0.00591,-0.00502,-0.00400,-0.00475,-0.00397,-0.00502,-0.00599,-0.00727,-0.00808,-0.00837,-0.00824,-0.00779,-0.00711,-0.00628,-0.00536,-0.00439,-0.00344,-0.00251,-0.00163,-0.00082,-0.00006, 0.00065, 0.00133, 0.00198
  38.000,-0.00285,-0.00379,-0.00500,-0.00816,-0.00869,-0.00708,-0.00815,-0.00892,-0.00798,-0.00713,-0.00689,-0.00614,-0.00578,-0.00504,-0.00600,-0.00577,-0.00636,-0.00723,-0.00800,-0.00840,-0.00838,-0.00804,-0.00745,-0.00669,-0.00581,-0.00489,-0.00395,-0.00303,-0.00215,-0.00133,-0.00058, 0.00013, 0.00078, 0.00140, 0.00200
  37.750,-0.00574,-0.00693,-0.00823,-0.00793,-0.00624,-0.00683,-0.00731,-0.00887,-0.00885,-0.00800,-0.00784,-0.00787,-0.00731,-0.00678,-0.00705,-0.00708,-0.00741,-0.00790,-0.00828,-0.00839,-0.00817,-0.00770,-0.00702,-0.00621,-0.00532,-0.00440,-0.00349,-0.00261,-0.00179,-0.00103,-0.00032, 0.00032, 0.00092, 0.00148, 0.00203
  37.500,-0.00891,-0.00997,-0.01088,-0.01070,-0.00856,-0.00796,-0.00847,-0.00973,-0.01034,-0.00970,-0.00931,-0.00911,-0.00864,-0.00821,-0.00812,-0.00807,-0.00815,-0.00830,-0.00836,-0.00822,-0.00784,-0.00726,-0.00653,-0.00569,-0.00480,-0.00390,-0.00302,-0.00219,-0.00142,-0.00071,-0.00007, 0.00052, 0.00106, 0.00157, 0.00206
  37.250,-0.01198,-0.01265,-0.01301,-0.01256,-0.01109,-0.01027,-0.01036,-0.01098,-0.01135,-0.01104,-0.01065,-0.01028,-0.00981,-0.00937,-0.00907,-0.00885,-0.00869,-0.00855,-0.00833,-0.00798,-0.00746,-0.00679,-0.00600,-0.00515,-0.00427,-0.00340,-0.00256,-0.00177,-0.00105,-0.00040, 0.00019, 0.00072, 0.00120, 0.00166, 0.00209
  37.000,-0.01496,-0.01520,-0.01513,-0.01453,-0.01346,-0.01266,-0.01240,-0.01249,-0.01253,-0.01225,-0.01184,-0.01139,-0.01087,-0.01036,-0.00990,-0.00949,-0.00911,-0.00872,-0.00827,-0.00773,-0.00707,-0.00631,-0.00549,-0.00462,-0.00374,-0.00289,-0.00209,-0.00135,-0.00068,-0.00008, 0.00045, 0.00092, 0.00135, 0.00175, 0.00212
