Lat/Long, -81.000, -80.750, -80.500, -80.250, -80.000, -79.750, -79.500, -79.250, -79.000, -78.750, -78.500, -78.250, -78.000, -77.750, -77.500, -77.250, -77.000, -76.750, -76.500, -76.250, -76.000, -75.750, -75.500, -75.250, -75.000, -74.750, -74.500, -74.250, -74.000, -73.750, -73.500, -73.250, -73.000, -72.750, -72.500, -72.250, -72.000, -71.750, -71.500, -71.250, -71.000, -70.750, -70.500, -70.250, -70.000
  43.750, 0.00347, 0.00403, 0.00454, 0.00491, 0.00494, 0.00445, 0.00332, 0.00180, 0.00053, 0.00018, 0.00030, 0.00097, 0.00138, 0.00192, 0.00299, 0.00472, 0.00564, 0.00520, 0.00359, 0.00327, 0.00206, 0.00290, 0.00299, 0.00204, 0.00002,-0.00002,-0.00090,-0.00114,-0.00100,-0.00215,-0.00605,-0.00401,-0.00362,-0.00374,-0.00349,-0.00302,-0.00249,-0.00198,-0.00158,-0.00130,-0.00116,-0.00117,-0.00131,-0.00153,-0.00181
  43.500, 0.00332, 0.00416, 0.00505, 0.00588, 0.00640, 0.00621, 0.00497, 0.00285, 0.00087, 0.00073, 0.00073, 0.00163, 0.00138, 0.00141, 0.00220, 0.00478, 0.00587, 0.00532, 0.00405, 0.00301, 0.00231, 0.00215, 0.00208, 0.00100, 0.00097, 0.00084, 0.00067,-0.00257,-0.00187,-0.00108,-0.00251,-0.00300,-0.00115,-0.00185,-0.00209,-0.00190,-0.00148,-0.00100,-0.00057,-0.00027,-0.00013,-0.00015,-0.00031,-0.00058,-0.00092
  43.250, 0.00299, 0.00407, 0.00534, 0.00674, 0.00801, 0.00853, 0.00744, 0.00460, 0.00130, 0.00186, 0.00200, 0.00276, 0.00100, 0.00100, 0.00118, 0.00503, 0.00594, 0.00510, 0.00400, 0.00252, 0.00300, 0.00158, 0.00194, 0.00112, 0.00089,-0.00091,-0.00001,-0.00084,-0.00014,-0.00012,-0.00014, 0.00000,-0.00209,-0.00160,-0.00123,-0.00084,-0.00035, 0.00018, 0.00066, 0.00100, 0.00115, 0.00109, 0.00087, 0.00051, 0.00008
  43.000, 0.00243, 0.00363, 0.00517, 0.00714, 0.00942, 0.01125, 0.01084, 0.00779, 0.00300, 0.00200, 0.00300, 0.00226, 0.00365, 0.00200, 0.00300, 0.00401, 0.00400, 0.00385, 0.00288, 0.00183, 0.00146, 0.00184, 0.00112, 0.00090,-0.00003,-0.00175,-0.00031,-0.00003, 0.00007, 0.00001,-0.00002, 0.00012, 0.00027,-0.00021,-0.00020, 0.00017, 0.00076, 0.00143, 0.00203, 0.00244, 0.00260, 0.00250, 0.00218, 0.00171, 0.00116
  42.750, 0.00166, 0.00279, 0.00433, 0.00656, 0.00980, 0.01356, 0.01406, 0.01139, 0.00440, 0.00300, 0.00400, 0.00303, 0.00406, 0.00499, 0.00728, 0.00487, 0.00378, 0.00286, 0.00200, 0.00120, 0.00094, 0.00107, 0.00100, 0.00077,-0.00083,-0.00108,-0.00100,-0.00069, 0.00079,-0.00002,-0.00070,-0.00099,-0.00042,-0.00014, 0.00023, 0.00086, 0.00170, 0.00262, 0.00344, 0.00397, 0.00415, 0.00399, 0.00355, 0.00293, 0.00223
  42.500, 0.00081, 0.00166, 0.00283, 0.00465, 0.00800, 0.01408, 0.01390, 0.01241, 0.00100, 0.00200, 0.00400, 0.00490, 0.00535, 0.01070, 0.00845, 0.00730, 0.00415, 0.00249, 0.00101, 0.00205, 0.00026, 0.00094, 0.00092, 0.00004,-0.00111,-0.00100,-0.00097,-0.00084, 0.00029, 0.00000,-0.00086,-0.00266,-0.00127,-0.00059, 0.00015, 0.00114, 0.00237, 0.00367, 0.00480, 0.00551, 0.00572, 0.00546, 0.00487, 0.00408, 0.00320
  42.250, 0.00008, 0.00064, 0.00131, 0.00213, 0.00370, 0.01157, 0.00361, 0.00282, 0.00044, 0.00124, 0.00286, 0.00408, 0.00570, 0.00671, 0.00594, 0.00608, 0.00499, 0.00165,-0.00108,-0.00186,-0.00196,-0.00225,-0.00186,-0.00183,-0.00206,-0.00192,-0.00092,-0.00023, 0.00005, 0.00002, 0.00000,-0.00215,-0.00203,-0.00133,-0.00030, 0.00103, 0.00267, 0.00446, 0.00603, 0.00697, 0.00718, 0.00680, 0.00602, 0.00503, 0.00397
  42.000,-0.00034, 0.00012, 0.00081, 0.00203, 0.00402, 0.00400, 0.00295, 0.00100, 0.00100, 0.00186, 0.00296, 0.00303, 0.00399, 0.00330, 0.00322, 0.00427, 0.00443, 0.00120,-0.00095, 0.00000,-0.00152,-0.00200,-0.00291,-0.00306,-0.00207,-0.00189,-0.00116,-0.00090,-0.00007, 0.00084, 0.00259,-0.00200,-0.00256,-0.00204,-0.00098, 0.00050, 0.00248, 0.00485, 0.00703, 0.00822, 0.00838, 0.00781, 0.00681, 0.00563, 0.00441
  41.750,-0.00054,-0.00025, 0.00018, 0.00075, 0.00112, 0.00015, 0.00100, 0.00188, 0.00113, 0.00180, 0.00207, 0.00296, 0.00500, 0.00224, 0.00300, 0.00407, 0.00495, 0.00446, 0.00100, 0.00011, 0.00132,-0.00058,-0.00071,-0.00153,-0.00125,-0.00138,-0.00102,-0.00010,-0.00089,-0.00154,-0.00006,-0.00128,-0.00254,-0.00262,-0.00181,-0.00053, 0.00154, 0.00454, 0.00763, 0.00903, 0.00904, 0.00823, 0.00704, 0.00571, 0.00440
  41.500,-0.00054,-0.00046,-0.00033,-0.00021,-0.00029,-0.00063, 0.00014, 0.00108, 0.00114, 0.00160, 0.00204, 0.00289, 0.00388, 0.00283, 0.00319, 0.00401, 0.00467, 0.00431, 0.00225, 0.00120, 0.00139, 0.00073, 0.00199, 0.00800, 0.00130,-0.00053,-0.00100,-0.00027,-0.00200,-0.00201,-0.00104,-0.00120,-0.00333,-0.00358,-0.00286,-0.00219,-0.00052, 0.00299, 0.00756, 0.00898, 0.00873, 0.00775, 0.00648, 0.00514, 0.00384
  41.250,-0.00033,-0.00042,-0.00050,-0.00059,-0.00071,-0.00073,-0.00017, 0.00056, 0.00098, 0.00146, 0.00198, 0.00264, 0.00318, 0.00301, 0.00325, 0.00374, 0.00404, 0.00365, 0.00241, 0.00143, 0.00098, 0.00047, 0.00076, 0.00186, 0.00037, 0.00071, 0.00001,-0.00189,-0.00200,-0.00100,-0.00088, 0.00000,-0.00600,-0.00474,-0.00372,-0.00432,-0.00389,-0.00077, 0.00601, 0.00710, 0.00683, 0.00602, 0.00496, 0.00381, 0.00268
  41.000, 0.00009,-0.00013,-0.00034,-0.00052,-0.00062,-0.00055,-0.00016, 0.00039, 0.00088, 0.00136, 0.00186, 0.00237, 0.00276, 0.00288, 0.00306, 0.00329, 0.00332, 0.00289, 0.00200, 0.00108, 0.00034,-0.00031,-0.00061,-0.00062,-0.00105,-0.00194,-0.00104,-0.00197,-0.00100, 0.00006,-0.00021,-0.00094,-0.00325,-0.00327,-0.00401,-0.00612,-0.00700,-0.00760,-0.00140, 0.00185, 0.00300, 0.00305, 0.00255, 0.00181, 0.00099
  40.750, 0.00068, 0.00036, 0.00008,-0.00014,-0.00026,-0.00021, 0.00005, 0.00046, 0.00088, 0.00132, 0.00174, 0.00214, 0.00244, 0.00260, 0.00271, 0.00274, 0.00259, 0.00212, 0.00136, 0.00049,-0.00035,-0.00112,-0.00171,-0.00211,-0.00239,-0.00235,-0.00224,-0.00193,-0.00100, 0.00100,-0.00100,-0.00002,-0.00186,-0.00399,-0.00545,-0.00746,-0.00885,-0.00914,-0.00575,-0.00279,-0.00109,-0.00040,-0.00035,-0.00065,-0.00111
  40.500, 0.00140, 0.00102, 0.00067, 0.00040, 0.00025, 0.00024, 0.00039, 0.00066, 0.00098, 0.00132, 0.00166, 0.00195, 0.00216, 0.00226, 0.00227, 0.00218, 0.00190, 0.00141, 0.00071,-0.00010,-0.00091,-0.00168,-0.00231,-0.00275,-0.00279,-0.00126,-0.00102, 0.00300, 0.00115, 0.00156, 0.00131, 0.00118,-0.00098,-0.00362,-0.00588,-0.00802,-0.00953,-0.00985,-0.00821,-0.00618,-0.00464,-0.00374,-0.00335,-0.00331,-0.00345
  40.250, 0.00222, 0.00177, 0.00137, 0.00105, 0.00084, 0.00075, 0.00080, 0.00094, 0.00115, 0.00138, 0.00160, 0.00178, 0.00189, 0.00191, 0.00183, 0.00163, 0.00129, 0.00079, 0.00015,-0.00056,-0.00126,-0.00187,-0.00229,-0.00239,-0.00192,-0.00050, 0.00076, 0.00309, 0.00253, 0.00247, 0.00217, 0.00136,-0.00071,-0.00332,-0.00586,-0.00812,-0.00974,-0.01037,-0.00978,-0.00865,-0.00755,-0.00674,-0.00623,-0.00598,-0.00588
  40.000, 0.00308, 0.00258, 0.00213, 0.00175, 0.00147, 0.00130, 0.00124, 0.00127, 0.00135, 0.00146, 0.00157, 0.00163, 0.00164, 0.00157, 0.00140, 0.00113, 0.00075, 0.00026,-0.00031,-0.00089,-0.00142,-0.00180,-0.00193,-0.00169,-0.00094, 0.00036, 0.00174, 0.00316, 0.00328, 0.00310, 0.00253, 0.00135,-0.00067,-0.00318,-0.00575,-0.00807,-0.00984,-0.01084,-0.01098,-0.01057,-0.00997,-0.00938,-0.00891,-0.00856,-0.00830
